source,level,rank,russian,translations,detail_path,page_url
openrussian,B2,469,беда́,misfortune; trouble,/ru/%D0%B1%D0%B5%D0%B4%D0%B0',https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,470,столи́ца,capital,/ru/%D1%81%D1%82%D0%BE%D0%BB%D0%B8'%D1%86%D0%B0,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,471,обе́д,lunch,/ru/%D0%BE%D0%B1%D0%B5'%D0%B4,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,472,опусти́ть,to lower/put down,/ru/%D0%BE%D0%BF%D1%83%D1%81%D1%82%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,473,культу́ра,culture; plant,/ru/%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83'%D1%80%D0%B0,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,474,спе́шить,dismount; hurry,/ru/%D1%81%D0%BF%D0%B5'%D1%88%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,475,спеши́ть,hurry,/ru/%D1%81%D0%BF%D0%B5%D1%88%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,476,высота́,height,/ru/%D0%B2%D1%8B%D1%81%D0%BE%D1%82%D0%B0',https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,477,террито́рия,territory,/ru/%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE'%D1%80%D0%B8%D1%8F,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,478,костю́м,costume,/ru/%D0%BA%D0%BE%D1%81%D1%82%D1%8E'%D0%BC,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,479,све́тлый,light; blonde,/ru/%D1%81%D0%B2%D0%B5'%D1%82%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,480,деревя́нный,wooden,/ru/%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D1%8F'%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,481,гора́здо,much; it's much,/ru/%D0%B3%D0%BE%D1%80%D0%B0'%D0%B7%D0%B4%D0%BE,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,482,по́здно,it is late,/ru/%D0%BF%D0%BE'%D0%B7%D0%B4%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,483,оберну́ться,to result in; to lead to; to turn around,/ru/%D0%BE%D0%B1%D0%B5%D1%80%D0%BD%D1%83'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,484,попы́тка,attempt,/ru/%D0%BF%D0%BE%D0%BF%D1%8B'%D1%82%D0%BA%D0%B0,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,485,дно,bottom; floor,/ru/%D0%B4%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,486,пятьдеся́т,fifty,/ru/%D0%BF%D1%8F%D1%82%D1%8C%D0%B4%D0%B5%D1%81%D1%8F'%D1%82,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,487,по́лностью,completely,/ru/%D0%BF%D0%BE'%D0%BB%D0%BD%D0%BE%D1%81%D1%82%D1%8C%D1%8E,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,488,страни́ца,page,/ru/%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8'%D1%86%D0%B0,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,489,ли́шний,extra; superfluous; unnecessary; spare,/ru/%D0%BB%D0%B8'%D1%88%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,490,разме́р,size; dimensions,/ru/%D1%80%D0%B0%D0%B7%D0%BC%D0%B5'%D1%80,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,491,кури́ть,to smoke,/ru/%D0%BA%D1%83%D1%80%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,492,состоя́ть,to consist; be made up of; to belong to,/ru/%D1%81%D0%BE%D1%81%D1%82%D0%BE%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,493,предприя́тие,enterprise/venture,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F'%D1%82%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,494,сце́на,stage; scene,/ru/%D1%81%D1%86%D0%B5'%D0%BD%D0%B0,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,495,англи́йский,English,/ru/%D0%B0%D0%BD%D0%B3%D0%BB%D0%B8'%D0%B9%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,496,просну́ться,wake up,/ru/%D0%BF%D1%80%D0%BE%D1%81%D0%BD%D1%83'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,497,устро́ить,arrange; make or set up something; to suit,/ru/%D1%83%D1%81%D1%82%D1%80%D0%BE'%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,498,понра́виться,enjoy,/ru/%D0%BF%D0%BE%D0%BD%D1%80%D0%B0'%D0%B2%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,499,яви́ться,to appear,/ru/%D1%8F%D0%B2%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,500,фотогра́фия,photography,/ru/%D1%84%D0%BE%D1%82%D0%BE%D0%B3%D1%80%D0%B0'%D1%84%D0%B8%D1%8F,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,501,заболева́ние,disease,/ru/%D0%B7%D0%B0%D0%B1%D0%BE%D0%BB%D0%B5%D0%B2%D0%B0'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,502,при́нцип,principle,/ru/%D0%BF%D1%80%D0%B8'%D0%BD%D1%86%D0%B8%D0%BF,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,503,миг,moment,/ru/%D0%BC%D0%B8%D0%B3,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,504,Евро́па,Europe,/ru/%D0%95%D0%B2%D1%80%D0%BE'%D0%BF%D0%B0,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,505,ны́нешний,current or present-day,/ru/%D0%BD%D1%8B'%D0%BD%D0%B5%D1%88%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,506,вероя́тно,probably,/ru/%D0%B2%D0%B5%D1%80%D0%BE%D1%8F'%D1%82%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,507,тётя,aunt,/ru/%D1%82%D1%91%D1%82%D1%8F,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,508,лечь,to lie down; to go to bed; to fall; to flow,/ru/%D0%BB%D0%B5%D1%87%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,509,ма́стер,master,/ru/%D0%BC%D0%B0'%D1%81%D1%82%D0%B5%D1%80,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,510,отря́д,squad; Special military group; а subdivision in animal taxonomy,/ru/%D0%BE%D1%82%D1%80%D1%8F'%D0%B4,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,511,стару́ха,old woman,/ru/%D1%81%D1%82%D0%B0%D1%80%D1%83'%D1%85%D0%B0,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,512,руководи́тель,leader,/ru/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,513,жи́тель,inhabitant or resident,/ru/%D0%B6%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,514,меч,sword,/ru/%D0%BC%D0%B5%D1%87,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,515,нау́чный,scientific,/ru/%D0%BD%D0%B0%D1%83'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,516,дыша́ть,to breathe,/ru/%D0%B4%D1%8B%D1%88%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,517,госпо́дь,the Lord,/ru/%D0%B3%D0%BE%D1%81%D0%BF%D0%BE'%D0%B4%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,518,наибо́лее,most,/ru/%D0%BD%D0%B0%D0%B8%D0%B1%D0%BE'%D0%BB%D0%B5%D0%B5,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,519,тюрьма́,prison,/ru/%D1%82%D1%8E%D1%80%D1%8C%D0%BC%D0%B0',https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,520,ой,"oh / ow; reinforcing (what, such)",/ru/%D0%BE%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,521,подожда́ть,wait,/ru/%D0%BF%D0%BE%D0%B4%D0%BE%D0%B6%D0%B4%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,522,ближа́йший,nearest; next,/ru/%D0%B1%D0%BB%D0%B8%D0%B6%D0%B0'%D0%B9%D1%88%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,523,внутри́,inside,/ru/%D0%B2%D0%BD%D1%83%D1%82%D1%80%D0%B8',https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,524,дворе́ц,palace,/ru/%D0%B4%D0%B2%D0%BE%D1%80%D0%B5'%D1%86,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,525,я́ркий,bright; vivid,/ru/%D1%8F'%D1%80%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,526,учёный,scientist,/ru/%D1%83%D1%87%D1%91%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,527,ка́мера,camera,/ru/%D0%BA%D0%B0'%D0%BC%D0%B5%D1%80%D0%B0,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,528,привезти́,bring,/ru/%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D0%B7%D1%82%D0%B8',https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,529,существо́,creature/being/entity,/ru/%D1%81%D1%83%D1%89%D0%B5%D1%81%D1%82%D0%B2%D0%BE',https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,530,сосе́дний,neighbouring,/ru/%D1%81%D0%BE%D1%81%D0%B5'%D0%B4%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,531,фра́за,phrase,/ru/%D1%84%D1%80%D0%B0'%D0%B7%D0%B0,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,532,повторя́ть,to repeat,/ru/%D0%BF%D0%BE%D0%B2%D1%82%D0%BE%D1%80%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,533,Аме́рика,America,/ru/%D0%90%D0%BC%D0%B5'%D1%80%D0%B8%D0%BA%D0%B0,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,534,весна́,spring,/ru/%D0%B2%D0%B5%D1%81%D0%BD%D0%B0',https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,535,ло́дка,small boat,/ru/%D0%BB%D0%BE'%D0%B4%D0%BA%D0%B0,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,536,счита́ться,to be considered,/ru/%D1%81%D1%87%D0%B8%D1%82%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,537,фильм,movie,/ru/%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,538,больни́ца,hospital,/ru/%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D0%B8'%D1%86%D0%B0,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,539,смех,laughter,/ru/%D1%81%D0%BC%D0%B5%D1%85,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,540,специали́ст,specialist/expert,/ru/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D0%B8'%D1%81%D1%82,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,541,образова́ние,education; formation,/ru/%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,542,спасть,fall down,/ru/%D1%81%D0%BF%D0%B0%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,543,пя́тый,fifth,/ru/%D0%BF%D1%8F'%D1%82%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,544,мальчи́шка,little boy; greenhorn,/ru/%D0%BC%D0%B0%D0%BB%D1%8C%D1%87%D0%B8'%D1%88%D0%BA%D0%B0,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,545,проговори́ть,to talk through; spend some time talking,/ru/%D0%BF%D1%80%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,546,вы́брать,choose; elect or select,/ru/%D0%B2%D1%8B'%D0%B1%D1%80%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,547,тяжело́,hard; heavily,/ru/%D1%82%D1%8F%D0%B6%D0%B5%D0%BB%D0%BE',https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,548,определённый,certain; definite,/ru/%D0%BE%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D1%91%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,549,проду́кт,product,/ru/%D0%BF%D1%80%D0%BE%D0%B4%D1%83'%D0%BA%D1%82,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,550,пистоле́т,pistol (handgun),/ru/%D0%BF%D0%B8%D1%81%D1%82%D0%BE%D0%BB%D0%B5'%D1%82,https://en.openrussian.org/vocab/B2?start=500
openrussian,B2,551,разда́ться,to give way for a free space (example a crowd broke out and everyone moved through); expand or get thicker; to sound unexpectedly,/ru/%D1%80%D0%B0%D0%B7%D0%B4%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,552,постепе́нно,gradually,/ru/%D0%BF%D0%BE%D1%81%D1%82%D0%B5%D0%BF%D0%B5'%D0%BD%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,553,ро́дина,native land,/ru/%D1%80%D0%BE'%D0%B4%D0%B8%D0%BD%D0%B0,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,554,возмо́жный,possible,/ru/%D0%B2%D0%BE%D0%B7%D0%BC%D0%BE'%D0%B6%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,555,ли́чность,identity or personality,/ru/%D0%BB%D0%B8'%D1%87%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,556,со́бственно,strictly; really; honestly,/ru/%D1%81%D0%BE'%D0%B1%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,557,собра́ть,gather; to pick up,/ru/%D1%81%D0%BE%D0%B1%D1%80%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,558,насчёт,as regards,/ru/%D0%BD%D0%B0%D1%81%D1%87%D1%91%D1%82,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,559,внима́тельно,attentively,/ru/%D0%B2%D0%BD%D0%B8%D0%BC%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,560,ско́рость,speed,/ru/%D1%81%D0%BA%D0%BE'%D1%80%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,561,уча́сток,region; part; sector; police station,/ru/%D1%83%D1%87%D0%B0'%D1%81%D1%82%D0%BE%D0%BA,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,562,техни́ческий,technical,/ru/%D1%82%D0%B5%D1%85%D0%BD%D0%B8'%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,563,ви́димый,apparent,/ru/%D0%B2%D0%B8'%D0%B4%D0%B8%D0%BC%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,564,зверь,(wild) animal; beast,/ru/%D0%B7%D0%B2%D0%B5%D1%80%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,565,вслед,following; after,/ru/%D0%B2%D1%81%D0%BB%D0%B5%D0%B4,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,566,е́здить,drive; go (by transport),/ru/%D0%B5'%D0%B7%D0%B4%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,567,злой,evil; angry; mean,/ru/%D0%B7%D0%BB%D0%BE%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,568,извини́ть,excuse,/ru/%D0%B8%D0%B7%D0%B2%D0%B8%D0%BD%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,569,ди́кий,wild,/ru/%D0%B4%D0%B8'%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,570,наро́дный,the people's; folk,/ru/%D0%BD%D0%B0%D1%80%D0%BE'%D0%B4%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,571,арти́ст,artist,/ru/%D0%B0%D1%80%D1%82%D0%B8'%D1%81%D1%82,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,572,усмехну́ться,sneer,/ru/%D1%83%D1%81%D0%BC%D0%B5%D1%85%D0%BD%D1%83'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,573,автомоби́ль,car (automobile); motor vehicle,/ru/%D0%B0%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8'%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,574,уча́стие,participation,/ru/%D1%83%D1%87%D0%B0'%D1%81%D1%82%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,575,кот,cat,/ru/%D0%BA%D0%BE%D1%82,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,576,мост,bridge,/ru/%D0%BC%D0%BE%D1%81%D1%82,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,577,приме́рно,around; approximately,/ru/%D0%BF%D1%80%D0%B8%D0%BC%D0%B5'%D1%80%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,578,находи́ть,to find,/ru/%D0%BD%D0%B0%D1%85%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,579,здоро́вье,health,/ru/%D0%B7%D0%B4%D0%BE%D1%80%D0%BE'%D0%B2%D1%8C%D0%B5,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,580,костёр,bonfire,/ru/%D0%BA%D0%BE%D1%81%D1%82%D1%91%D1%80,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,581,заходи́ть,go in; sun sets,/ru/%D0%B7%D0%B0%D1%85%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,582,челове́чество,humanity,/ru/%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5'%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,583,пу́ля,bullet,/ru/%D0%BF%D1%83'%D0%BB%D1%8F,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,584,сомне́ние,doubt,/ru/%D1%81%D0%BE%D0%BC%D0%BD%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,585,морско́й,marine; sea,/ru/%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,586,отсу́тствие,absence,/ru/%D0%BE%D1%82%D1%81%D1%83'%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,587,случа́йно,by chance,/ru/%D1%81%D0%BB%D1%83%D1%87%D0%B0'%D0%B9%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,588,сло́жный,complicated; difficult,/ru/%D1%81%D0%BB%D0%BE'%D0%B6%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,589,мя́со,meat; flesh,/ru/%D0%BC%D1%8F'%D1%81%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,590,не́что,something (something you find difficult to describe),/ru/%D0%BD%D0%B5'%D1%87%D1%82%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,591,собира́ть,gather; to pick up,/ru/%D1%81%D0%BE%D0%B1%D0%B8%D1%80%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,592,отме́тить,to mark; to celebrate,/ru/%D0%BE%D1%82%D0%BC%D0%B5'%D1%82%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,593,истори́ческий,historical,/ru/%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8'%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,594,чита́тель,reader,/ru/%D1%87%D0%B8%D1%82%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,595,доска́,board; blackboard,/ru/%D0%B4%D0%BE%D1%81%D0%BA%D0%B0',https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,596,уби́йство,murder,/ru/%D1%83%D0%B1%D0%B8'%D0%B9%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,597,да́льний,distant,/ru/%D0%B4%D0%B0'%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,598,тяну́ть,to pull,/ru/%D1%82%D1%8F%D0%BD%D1%83'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,599,мгнове́ние,instant,/ru/%D0%BC%D0%B3%D0%BD%D0%BE%D0%B2%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,600,восто́к,east,/ru/%D0%B2%D0%BE%D1%81%D1%82%D0%BE'%D0%BA,https://en.openrussian.org/vocab/B2?start=550
openrussian,B2,601,обрати́ть,turn to,/ru/%D0%BE%D0%B1%D1%80%D0%B0%D1%82%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,602,отпусти́ть,let go,/ru/%D0%BE%D1%82%D0%BF%D1%83%D1%81%D1%82%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,603,бе́гать,to run,/ru/%D0%B1%D0%B5'%D0%B3%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,604,настрое́ние,mood,/ru/%D0%BD%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,605,означа́ть,mean; signify; stand for,/ru/%D0%BE%D0%B7%D0%BD%D0%B0%D1%87%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,606,составля́ть,make up/constitute/compose; in total; amount to,/ru/%D1%81%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%BB%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,607,реа́льный,real,/ru/%D1%80%D0%B5%D0%B0'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,608,па́уза,pause,/ru/%D0%BF%D0%B0'%D1%83%D0%B7%D0%B0,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,609,приём,reception; welcome; taking; admission; technique; move; appointment,/ru/%D0%BF%D1%80%D0%B8%D1%91%D0%BC,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,610,поро́г,threshold; doorstep,/ru/%D0%BF%D0%BE%D1%80%D0%BE'%D0%B3,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,611,фон,background,/ru/%D1%84%D0%BE%D0%BD,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,612,национа́льный,national,/ru/%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,613,вы́держать,endure; sustain; bear in difficult conditions,/ru/%D0%B2%D1%8B'%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,614,я́сный,clear,/ru/%D1%8F'%D1%81%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,615,ве́село,fun; happily,/ru/%D0%B2%D0%B5'%D1%81%D0%B5%D0%BB%D0%BE,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,616,пропа́сть,disappear,/ru/%D0%BF%D1%80%D0%BE%D0%BF%D0%B0'%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,617,ры́жий,ginger; faded or has lost its original color,/ru/%D1%80%D1%8B'%D0%B6%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,618,постоя́нно,constantly,/ru/%D0%BF%D0%BE%D1%81%D1%82%D0%BE%D1%8F'%D0%BD%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,619,песо́к,sand,/ru/%D0%BF%D0%B5%D1%81%D0%BE'%D0%BA,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,620,долг,debt; duty,/ru/%D0%B4%D0%BE%D0%BB%D0%B3,https://en.openrussian.org/vocab/B2?start=600
openrussian,B2,621,насто́лько,so much,/ru/%D0%BD%D0%B0%D1%81%D1%82%D0%BE'%D0%BB%D1%8C%D0%BA%D0%BE,https://en.openrussian.org/vocab/B2?start=600
