source,level,rank,russian,translations,detail_path,page_url
openrussian,C2,1503,се́ктор,sector,/ru/%D1%81%D0%B5'%D0%BA%D1%82%D0%BE%D1%80,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1504,прихвати́ть,grab or take,/ru/%D0%BF%D1%80%D0%B8%D1%85%D0%B2%D0%B0%D1%82%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1505,вино́вный,guilty,/ru/%D0%B2%D0%B8%D0%BD%D0%BE'%D0%B2%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1506,мёд,honey,/ru/%D0%BC%D1%91%D0%B4,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1507,разма́х,a swing/wingspan,/ru/%D1%80%D0%B0%D0%B7%D0%BC%D0%B0'%D1%85,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1508,непра́вда,untruth,/ru/%D0%BD%D0%B5%D0%BF%D1%80%D0%B0'%D0%B2%D0%B4%D0%B0,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1509,возвраща́ть,return; repay; recover,/ru/%D0%B2%D0%BE%D0%B7%D0%B2%D1%80%D0%B0%D1%89%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1510,пято́к,heel,/ru/%D0%BF%D1%8F%D1%82%D0%BE'%D0%BA,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1511,посеще́ние,visit,/ru/%D0%BF%D0%BE%D1%81%D0%B5%D1%89%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1512,попола́м,half-and-half; in half (in two),/ru/%D0%BF%D0%BE%D0%BF%D0%BE%D0%BB%D0%B0'%D0%BC,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1513,насме́шливо,derisively,/ru/%D0%BD%D0%B0%D1%81%D0%BC%D0%B5'%D1%88%D0%BB%D0%B8%D0%B2%D0%BE,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1514,демонстри́ровать,demonstrate,/ru/%D0%B4%D0%B5%D0%BC%D0%BE%D0%BD%D1%81%D1%82%D1%80%D0%B8'%D1%80%D0%BE%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1515,аге́нтство,agency,/ru/%D0%B0%D0%B3%D0%B5'%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1516,слу́шатель,hearer,/ru/%D1%81%D0%BB%D1%83'%D1%88%D0%B0%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1517,затяну́ться,drag on; take a drag of ciggarette,/ru/%D0%B7%D0%B0%D1%82%D1%8F%D0%BD%D1%83'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1518,ко́декс,code,/ru/%D0%BA%D0%BE'%D0%B4%D0%B5%D0%BA%D1%81,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1519,коса́,hair braid; scythe,/ru/%D0%BA%D0%BE%D1%81%D0%B0',https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1520,коса́,scythe,/ru/%D0%BA%D0%BE%D1%81%D0%B0',https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1521,удовлетвори́ть,to satisfy,/ru/%D1%83%D0%B4%D0%BE%D0%B2%D0%BB%D0%B5%D1%82%D0%B2%D0%BE%D1%80%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1522,аккура́тный,neat; accurate,/ru/%D0%B0%D0%BA%D0%BA%D1%83%D1%80%D0%B0'%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1523,собо́р,cathedral,/ru/%D1%81%D0%BE%D0%B1%D0%BE'%D1%80,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1524,толь,tar paper,/ru/%D1%82%D0%BE%D0%BB%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1525,восстановле́ние,restoration or recovery,/ru/%D0%B2%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1526,чудо́вище,monster,/ru/%D1%87%D1%83%D0%B4%D0%BE'%D0%B2%D0%B8%D1%89%D0%B5,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1527,прила́вок,counter,/ru/%D0%BF%D1%80%D0%B8%D0%BB%D0%B0'%D0%B2%D0%BE%D0%BA,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1528,оправда́ть,justify; acquit,/ru/%D0%BE%D0%BF%D1%80%D0%B0%D0%B2%D0%B4%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1529,подели́ться,share,/ru/%D0%BF%D0%BE%D0%B4%D0%B5%D0%BB%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1530,пе́сенка,song,/ru/%D0%BF%D0%B5'%D1%81%D0%B5%D0%BD%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1531,разделя́ть,divide; share,/ru/%D1%80%D0%B0%D0%B7%D0%B4%D0%B5%D0%BB%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1532,сла́вка,songbird,/ru/%D1%81%D0%BB%D0%B0'%D0%B2%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1533,восемна́дцать,eighteen,/ru/%D0%B2%D0%BE%D1%81%D0%B5%D0%BC%D0%BD%D0%B0'%D0%B4%D1%86%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1534,ста́лкер,stalker (persistant follower); someone who is good in navigating off-limit places,/ru/%D1%81%D1%82%D0%B0'%D0%BB%D0%BA%D0%B5%D1%80,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1535,угрю́мый,grumpy / moody; gloomy,/ru/%D1%83%D0%B3%D1%80%D1%8E'%D0%BC%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1536,подавля́ть,suppress,/ru/%D0%BF%D0%BE%D0%B4%D0%B0%D0%B2%D0%BB%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1537,вы́годный,advantageous,/ru/%D0%B2%D1%8B'%D0%B3%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1538,то́пливо,fuel,/ru/%D1%82%D0%BE'%D0%BF%D0%BB%D0%B8%D0%B2%D0%BE,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1539,убежда́ть,to convince or persuade,/ru/%D1%83%D0%B1%D0%B5%D0%B6%D0%B4%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1540,гли́на,clay,/ru/%D0%B3%D0%BB%D0%B8'%D0%BD%D0%B0,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1541,огля́дывать,to look over/examine/look all around something,/ru/%D0%BE%D0%B3%D0%BB%D1%8F'%D0%B4%D1%8B%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1542,почти́тельный,respectful,/ru/%D0%BF%D0%BE%D1%87%D1%82%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1543,располага́ть,have; intend; gain; arrange,/ru/%D1%80%D0%B0%D1%81%D0%BF%D0%BE%D0%BB%D0%B0%D0%B3%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1544,уда́чный,lucky,/ru/%D1%83%D0%B4%D0%B0'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1545,объя́тие,embrace/cuddle/hug,/ru/%D0%BE%D0%B1%D1%8A%D1%8F'%D1%82%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1546,фона́рик,flashlight,/ru/%D1%84%D0%BE%D0%BD%D0%B0'%D1%80%D0%B8%D0%BA,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1547,мучи́тельно,excruciatingly,/ru/%D0%BC%D1%83%D1%87%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1548,па́зуха,bosom,/ru/%D0%BF%D0%B0'%D0%B7%D1%83%D1%85%D0%B0,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1549,доро́жный,(relational) road; (relational) travelling,/ru/%D0%B4%D0%BE%D1%80%D0%BE'%D0%B6%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1550,обнима́ть,to embrace,/ru/%D0%BE%D0%B1%D0%BD%D0%B8%D0%BC%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1500
openrussian,C2,1551,эшело́н,echelon,/ru/%D1%8D%D1%88%D0%B5%D0%BB%D0%BE'%D0%BD,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1552,ир,Ir river; Il,/ru/%D0%B8%D1%80,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1553,буди́ть,wake,/ru/%D0%B1%D1%83%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1554,распахну́ться,swing open,/ru/%D1%80%D0%B0%D1%81%D0%BF%D0%B0%D1%85%D0%BD%D1%83'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1555,обходи́ться,do without без; cost; treat с; to turn out some way,/ru/%D0%BE%D0%B1%D1%85%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1556,сохране́ние,preservation,/ru/%D1%81%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1557,осуществи́ть,carry out; make something come true,/ru/%D0%BE%D1%81%D1%83%D1%89%D0%B5%D1%81%D1%82%D0%B2%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1558,испу́ганный,frightened,/ru/%D0%B8%D1%81%D0%BF%D1%83'%D0%B3%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1559,отки́нуть,throw away,/ru/%D0%BE%D1%82%D0%BA%D0%B8'%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1560,листва́,foliage; leaves,/ru/%D0%BB%D0%B8%D1%81%D1%82%D0%B2%D0%B0',https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1561,разде́л,section,/ru/%D1%80%D0%B0%D0%B7%D0%B4%D0%B5'%D0%BB,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1562,уса́дьба,estate; farmstead,/ru/%D1%83%D1%81%D0%B0'%D0%B4%D1%8C%D0%B1%D0%B0,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1563,неда́ром,not for nothing,/ru/%D0%BD%D0%B5%D0%B4%D0%B0'%D1%80%D0%BE%D0%BC,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1564,зли́ться,to be angry,/ru/%D0%B7%D0%BB%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1565,про́пуск,skipping; permit/pass,/ru/%D0%BF%D1%80%D0%BE'%D0%BF%D1%83%D1%81%D0%BA,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1566,аналоги́чный,analogous; similar,/ru/%D0%B0%D0%BD%D0%B0%D0%BB%D0%BE%D0%B3%D0%B8'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1567,вы́прямиться,straighten up,/ru/%D0%B2%D1%8B'%D0%BF%D1%80%D1%8F%D0%BC%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1568,газе́тный,newspaper,/ru/%D0%B3%D0%B0%D0%B7%D0%B5'%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1569,мыть,wash,/ru/%D0%BC%D1%8B%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1570,обвиня́ть,blame,/ru/%D0%BE%D0%B1%D0%B2%D0%B8%D0%BD%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1571,сажа́ть,plant; put; lock up (imprison),/ru/%D1%81%D0%B0%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1572,мора́ль,moral,/ru/%D0%BC%D0%BE%D1%80%D0%B0'%D0%BB%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1573,верте́ться,turn,/ru/%D0%B2%D0%B5%D1%80%D1%82%D0%B5'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1574,челове́чек,little man,/ru/%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5'%D1%87%D0%B5%D0%BA,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1575,суста́в,joint,/ru/%D1%81%D1%83%D1%81%D1%82%D0%B0'%D0%B2,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1576,не́жность,tenderness; delicacy; gentleness,/ru/%D0%BD%D0%B5'%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1577,поража́ть,to astonish; to strike; to defeat (overwhelmingly); to affect (harmfully),/ru/%D0%BF%D0%BE%D1%80%D0%B0%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1578,комсомо́лец,member of the Komsomol,/ru/%D0%BA%D0%BE%D0%BC%D1%81%D0%BE%D0%BC%D0%BE'%D0%BB%D0%B5%D1%86,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1579,пострада́ть,to be injured; to come to harm; to suffer,/ru/%D0%BF%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%B4%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1580,осложне́ние,complication,/ru/%D0%BE%D1%81%D0%BB%D0%BE%D0%B6%D0%BD%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1581,мучи́тельный,excruciating,/ru/%D0%BC%D1%83%D1%87%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1582,свяще́нный,sacred,/ru/%D1%81%D0%B2%D1%8F%D1%89%D0%B5'%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1583,предприня́ть,to undertake,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D0%BD%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1584,ми́тинг,mass-meeting or rally,/ru/%D0%BC%D0%B8'%D1%82%D0%B8%D0%BD%D0%B3,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1585,дрожь,tremble/shiver/tremor,/ru/%D0%B4%D1%80%D0%BE%D0%B6%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1586,месте́чко,little place; small town; dimunitive of место,/ru/%D0%BC%D0%B5%D1%81%D1%82%D0%B5'%D1%87%D0%BA%D0%BE,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1587,рассы́паться,to be scattered apart,/ru/%D1%80%D0%B0%D1%81%D1%81%D1%8B'%D0%BF%D0%B0%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1588,рассыпа́ться,spill,/ru/%D1%80%D0%B0%D1%81%D1%81%D1%8B%D0%BF%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1589,проти́вно,against; disgusting,/ru/%D0%BF%D1%80%D0%BE%D1%82%D0%B8'%D0%B2%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1590,ле́нинский,Lenin,/ru/%D0%BB%D0%B5'%D0%BD%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1591,связа́ть,connect; to knit,/ru/%D1%81%D0%B2%D1%8F%D0%B7%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1592,креди́т,credit; loan,/ru/%D0%BA%D1%80%D0%B5%D0%B4%D0%B8'%D1%82,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1593,кре́дит,credit,/ru/%D0%BA%D1%80%D0%B5'%D0%B4%D0%B8%D1%82,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1594,весть,news,/ru/%D0%B2%D0%B5%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1595,стро́иться,be built,/ru/%D1%81%D1%82%D1%80%D0%BE'%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1596,ба́бочка,butterfly,/ru/%D0%B1%D0%B0'%D0%B1%D0%BE%D1%87%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1597,сня́той,skimmed; removed / taken (off),/ru/%D1%81%D0%BD%D1%8F'%D1%82%D0%BE%D0%B9,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1598,сосла́ться,to refer/quote,/ru/%D1%81%D0%BE%D1%81%D0%BB%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1599,уще́лье,gorge,/ru/%D1%83%D1%89%D0%B5'%D0%BB%D1%8C%D0%B5,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1600,строи́тельный,building construction,/ru/%D1%81%D1%82%D1%80%D0%BE%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1550
openrussian,C2,1601,вы́бежать,run out,/ru/%D0%B2%D1%8B'%D0%B1%D0%B5%D0%B6%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1602,ветера́н,veteran,/ru/%D0%B2%D0%B5%D1%82%D0%B5%D1%80%D0%B0'%D0%BD,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1603,ша́хта,mineshaft,/ru/%D1%88%D0%B0'%D1%85%D1%82%D0%B0,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1604,отодви́нуть,move aside; put off; pull back,/ru/%D0%BE%D1%82%D0%BE%D0%B4%D0%B2%D0%B8'%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1605,разбира́ть,sort out; take apart,/ru/%D1%80%D0%B0%D0%B7%D0%B1%D0%B8%D1%80%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1606,вс,Sunday; Supreme Soviet; Armed Forces; virtual connection,/ru/%D0%B2%D1%81,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1607,трево́жно,anxiously,/ru/%D1%82%D1%80%D0%B5%D0%B2%D0%BE'%D0%B6%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1608,сы́тый,be satisfied; being full,/ru/%D1%81%D1%8B'%D1%82%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1609,бесконе́чно,infinitely,/ru/%D0%B1%D0%B5%D1%81%D0%BA%D0%BE%D0%BD%D0%B5'%D1%87%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1610,ноздря́,nostril,/ru/%D0%BD%D0%BE%D0%B7%D0%B4%D1%80%D1%8F',https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1611,ви́димость,visibility,/ru/%D0%B2%D0%B8'%D0%B4%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1612,пита́ться,eat (to feed on); nourish (refers to the ability to obtain and absorb substances necessary to maintain life),/ru/%D0%BF%D0%B8%D1%82%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1613,свети́ло,a celestial body that emits light; someone who is famous in their field,/ru/%D1%81%D0%B2%D0%B5%D1%82%D0%B8'%D0%BB%D0%BE,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1614,вскрича́ть,exclaim,/ru/%D0%B2%D1%81%D0%BA%D1%80%D0%B8%D1%87%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1615,вы́хватить,snatch out,/ru/%D0%B2%D1%8B'%D1%85%D0%B2%D0%B0%D1%82%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1616,потряса́ть,to shake; to shock (emotionally),/ru/%D0%BF%D0%BE%D1%82%D1%80%D1%8F%D1%81%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1617,встре́чный,oncoming (adj),/ru/%D0%B2%D1%81%D1%82%D1%80%D0%B5'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1618,едини́ца,"unit; one (numeral, grade)",/ru/%D0%B5%D0%B4%D0%B8%D0%BD%D0%B8'%D1%86%D0%B0,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1619,пы́шный,fluffy magnificent lush,/ru/%D0%BF%D1%8B'%D1%88%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1620,разводи́ть,breed; raise; take along; part; dissolve,/ru/%D1%80%D0%B0%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1621,звёздный,star,/ru/%D0%B7%D0%B2%D1%91%D0%B7%D0%B4%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1622,три́жды,three times,/ru/%D1%82%D1%80%D0%B8'%D0%B6%D0%B4%D1%8B,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1623,сло́жность,complicacy (complexity); difficulty,/ru/%D1%81%D0%BB%D0%BE'%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1624,воспи́тывать,raise bring up (kids),/ru/%D0%B2%D0%BE%D1%81%D0%BF%D0%B8'%D1%82%D1%8B%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1625,беспла́тный,free,/ru/%D0%B1%D0%B5%D1%81%D0%BF%D0%BB%D0%B0'%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1626,вдова́,widow,/ru/%D0%B2%D0%B4%D0%BE%D0%B2%D0%B0',https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1627,идеологи́ческий,ideological,/ru/%D0%B8%D0%B4%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8'%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1628,изли́шний,unneccesary,/ru/%D0%B8%D0%B7%D0%BB%D0%B8'%D1%88%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1629,пя́теро,five (collective form),/ru/%D0%BF%D1%8F'%D1%82%D0%B5%D1%80%D0%BE,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1630,берёза,birch,/ru/%D0%B1%D0%B5%D1%80%D1%91%D0%B7%D0%B0,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1631,ва́ленок,felt boot,/ru/%D0%B2%D0%B0'%D0%BB%D0%B5%D0%BD%D0%BE%D0%BA,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1632,предвари́тельный,preliminary,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D0%B2%D0%B0%D1%80%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1633,позо́р,shame; disgrace,/ru/%D0%BF%D0%BE%D0%B7%D0%BE'%D1%80,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1634,фонта́н,fountain,/ru/%D1%84%D0%BE%D0%BD%D1%82%D0%B0'%D0%BD,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1635,зати́хнуть,to quiet; calm down,/ru/%D0%B7%D0%B0%D1%82%D0%B8'%D1%85%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1636,бес,demon,/ru/%D0%B1%D0%B5%D1%81,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1637,оригина́льный,original,/ru/%D0%BE%D1%80%D0%B8%D0%B3%D0%B8%D0%BD%D0%B0'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1638,ту́склый,dim,/ru/%D1%82%D1%83'%D1%81%D0%BA%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1639,пе́пел,ash,/ru/%D0%BF%D0%B5'%D0%BF%D0%B5%D0%BB,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1640,цепля́ться,to cling to/to pick on,/ru/%D1%86%D0%B5%D0%BF%D0%BB%D1%8F'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1641,при́зрак,phantom,/ru/%D0%BF%D1%80%D0%B8'%D0%B7%D1%80%D0%B0%D0%BA,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1642,восхище́ние,admiration; delight; amazement,/ru/%D0%B2%D0%BE%D1%81%D1%85%D0%B8%D1%89%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1600
openrussian,C2,1643,бу́рый,brown,/ru/%D0%B1%D1%83'%D1%80%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1600
