level,word,extra,translation
B1,принима́ть,"нсв I — приня́ть (приму́, при́мешь) св I 1) приня́ть пода́рок 2) принима́ть госте́й 3) принима́ть лека́рство 4) принима́ть душ 5) принима́ть реше́ние, зако́н 6) приня́ть уча́стие 7) принима́ть факс 8) принима́ть в университе́т, на рабо́ту","to accept, to take, to receive 1) to accept a present 2) to receive guests 3) to take a medicine 4) to take a shower 5) to take a decision 6) to take part 7) to receive fax 8) to accept to the university / for the job"
B1,приноси́ть,"(приношу́, прино́сишь) нсв II — принести́ принесу́, принесёшь; прош.вр.: принёс, принесла́, принесли́) св I 1) принести́ кни́гу 2) приноси́ть извине́ния 3) принести́ по́льзу, вред","to fetch, to bring 1) to fetch a book 2) to apologize 3) to benefit, to harm"
B1,приро́да,,nature
B1,присыла́ть,"нсв I — присла́ть (пришлю́, пришлёшь) св I",to send
B1,приходи́ть,"(прихожу́, прихо́дишь) нсв II — прийти́ (приду́, придёшь; прош.вр. пришёл, пришла́, пришли́) св I",to come
B1,причи́на,,reason
B1,прия́тно,,pleasantly
B1,прия́тный,"(-ая, -ое, -ые)","pleasant, agreeable"
B1,пробле́ма,,"problem, trouble"
B1,про́бовать,"(про́бую, про́буешь) нсв I — попро́бовать (попро́бую, попро́буешь) св I 1) про́бовать еду́ 2) + инф. — про́бовать писа́ть по-ру́сски","to taste, to try, to sample 1) to taste meal 2) to try to write Russian"
B1,проверя́ть,нсв I — прове́рить св II,"to check, to test"
B1,проводи́ть,"1 (провожу́, прово́дишь) нсв II — провести́ (проведу́, проведёшь; прош.вр.: провёл, провела́, провели́) св I 1) провести́ госте́й в зал 2) провести́ газопрово́д 3) проводи́ть ми́тинг, конфере́нцию 4) проводи́ть о́тпуск на ю́ге 5) проводи́ть экономи́ческие рефо́рмы","to lead, to build, to spend, to carry out, to hold 1) to lead guests into the hall 2) to build gas pipeline 3) to hold a political meeting, a conference 4) to spend holiday in the south 5) to carry out economical reforms"
B1,провожа́ть,"нсв I — проводи́ть 2 (провожу́, прово́дишь) св II",to accompany
B1,програ́мма,,program
B1,прогре́сс,только ед.ч.,progress
B1,прогу́лка,р.п. мн.ч. прогу́лок,"walk, outing"
B1,продава́ть,"нсв I — прода́ть (прода́м, прода́шь, прода́ст, продади́м, продади́те, продаду́т) св I",to sell
B1,продаве́ц,р.п. продавца́; р.п. мн.ч. продавцо́в; продавщи́ца,"seller, salesman, shop-assistant"
B1,продолжа́ть,нсв I — продо́лжить св. II + инф. нсв,to continue
B1,продолжа́ться,нсв I — продо́лжиться св II,"to go on, to last"
B1,проду́кты,мн.ч.,"products, produces"
B1,проезжа́ть,"нсв I — прое́хать (прое́ду, прое́дешь) св I 1) где? — проезжа́ть че́рез центр 2) мимо чего? — прое́хать ми́мо магази́на 3) куда? — прое́хать в центр 4) сколько? — прое́хать 20 км 5) что? — прое́хать остано́вку","to pass, to drive, to go, to do, to miss 1) to drive through the centre 2) to pass by the shop 3) to go to the centre 4) to do 20 km 5) to miss the station"
B1,прои́грывать,нсв I — проигра́ть св I,to lose
B1,произведе́ние,,work
B1,производи́ть,"(произвожу́, произво́дишь) нсв II — произвести́ (произведу́, произведёшь; прош.вр. произвёл, произвела́, произвели́) св I 1) производи́ть проду́кцию 2) произвести́ впечатле́ние","to make, to produce 1) to output 2) to make an impression"
B1,произво́дство,только ед.ч.,production
B1,произноси́ть,"(произношу́, произно́сишь) нсв II — произнести́ (прош. вр.: произнёс, произнесла́, произнесли́) св I","to say, to pronounce"
B1,произноше́ние,,pronunciation
B1,происходи́ть,"(происхожу́, происхо́дишь) нсв II — произойти́ св II 1) 1 и 2 л. не употр. — Произошла́ ава́рия. 2) Он произошёл из дворя́нской семьи́.","to happen, to originate 1) An accident has happened. 2) He originated from a noble family."
B1,промы́шленность,"ж.р., только ед.ч.",industry
B1,промы́шленный,"(-ая, -ое, -ые)",industrial
B1,проси́ть,"нсв (прошу́, про́сишь) — попроси́ть св II + инф.",to ask
B1,проспе́кт,,"prospect, avenue"
B1,просто́й,"(-а́я, -о́е, -ы́е); про́сто 1) проста́я зада́ча 2) просто́й челове́к","simple, easy, ordinary; simply 1) easy task 2) ordinary man"
B1,простуди́ться,"(простужу́сь, просту́дишься) св I",to catch cold
B1,просыпа́ться,"нсв I — просну́ться (просну́сь, проснёшься) св I",to wake up
B1,про́тив,с р.п.,"against, opposite"
B1,профе́ссия,,profession
B1,профе́ссор,,professor
B1,прохла́дно,,coolly
B1,проходи́ть,"(прохожу́, прохо́дишь) нсв II — пройти́ (пройду́, пройдёшь; прош.вр. прошёл, прошла́, прошли́) св I 1) мимо чего? — Мы прошли́ ми́мо теа́тра. 2) куда? — Пройди́те в зри́тельный зал. 3) сколько? — На́до пройти́ 5 км. 4) Прошёл дождь. 5) Прошёл год. 6) Конфере́нция прохо́дит в Москве́. 7) Боль уже́ прошла́.","to go (by), to pass, to take place 1) We went by the theatre. 2) Go into the hall. 3) It’s necessary to do 5 km. 4) The rain has fallen. 5) A year has passed. 6) The conference is taking place in Moscow. 7) The ache has stopped."
B1,проце́нт,,percent
B1,проце́сс,,process
B1,про́шлый,"(-ая, -ое, -ые)","former, last"
B1,проща́ться,"нсв I — попроща́ться св I; прости́ться (прощу́сь, прости́шься) св II",to say goodbye
B1,пры́гать,"нсв I — пры́гнуть (пры́гну, пры́гнешь) св I",to jump
B1,пря́мо,,"straight, forward"
B1,психо́лог,,psychologist
B1,психологи́ческий,"(-ая, -ое, -ие); психологи́чески",psychological; psychologically
B1,психоло́гия,только ед.ч.,psychology
B1,пти́ца,,bird
B1,пусто́й,"(-а́я, -о́е, -ы́е); пу́сто 1) пуста́я ча́шка 2) пусто́й разгово́р","empty, idle; emptily emty cup idle talk"
B1,пусть,,let
B1,путеше́ственник,,traveller
B1,путеше́ствие,,"journey, voyage"
B1,путеше́ствовать,"(путеше́ствую, путеше́ствуешь) нсв I",to travel
B1,пыта́ться,нсв I — попыта́ться св I + инф.,to try
B1,пье́са,,"play, piece"
B1,пятёрка,р.п. мн.ч. пятёрок разг.,five (“excellent”)
B1,пятна́дцать,,fifteen
B1,пя́тница,,Friday
B1,пя́тый,"(-ая, -ое, -ые)",fifth
B1,пять,,five
B1,пятьдеся́т,,fifty
B1,пятьсо́т,,five hundred
B1,рабо́та,,work
B1,рабо́тать,нсв I,to work
B1,рабо́чий,"(-ая, -ее, -ие)","work, working"
B1,рабо́чий,"(-ая, -ие) сущ.",worker
B1,рад,ра́да; мн.ч. ра́ды / + инф.,"glad, pleased"
B1,ра́дио,неизм.,radio
B1,ра́довать,"(ра́дую, ра́дуешь) нсв I — обра́довать (обра́дую, обра́дуешь) св I",to make happy
B1,ра́доваться,"(ра́дуюсь, ра́дуешься) нсв I — обра́доваться (обра́дуюсь, обра́дуешься) св I","to rejoice, to be excited"
B1,ра́дость,ж.р.,"gladness, joy"
B1,раз,,"time, once, since"
B1,ра́зве,,"really, perhaps"
B1,развива́ться,"нсв I — разви́ться (разовью́сь, разовьёшься) св I","to develop, to make progress"
B1,разви́тие,только ед.ч.,development
B1,разгова́ривать,нсв I,to talk
B1,разгово́р,,conversation
B1,разме́р,,"size, dimension"
B1,ра́зница,только ед.ч.,difference
B1,ра́зный,"(-ая, -ое, -ые)",different
B1,разреша́ть,нсв I — разреши́ть св II + инф.,"to allow, to permit"
B1,райо́н,,region
B1,ра́но,,"early, it’s early"
B1,ра́ньше,,"earlier, before, in the past"
B1,расписа́ние,,timetable
B1,расска́з,,story
B1,расска́зывать,"нсв I — рассказа́ть св (расскажу́, расска́жешь)",to tell
B1,расти́,"(прош.вр. рос, росла́, росли́) нсв I — вы́расти прош.вр. (вы́рос, вы́росла, вы́росли) св I",to grow
B1,ребёнок,р.п. ребёнка; мн.ч. де́ти,child
B1,револю́ция,,revolution
B1,регуля́рно,,regularly
B1,ре́дкий,"(-ая, -ое, -ие); ре́дко, сравн.ст. ре́же 1) ре́дкий лес 2) ре́дкий слу́чай, ре́дкий челове́к","rare, sparse; rarely, rarer 1) sparse wood 2) rare event, a man in a thousand"
B1,режиссёр,,"director, producer, stage manager"
B1,ре́зать,"(ре́жу, ре́жешь) нсв I — поре́зать (поре́жу, поре́жешь) св I","to cut, to slice"
B1,результа́т,,result
B1,река́,,river
B1,ре́ктор,,"rector, head of a university"
B1,рели́гия,,religion
B1,респу́блика,,republic
B1,рестора́н,,restaurant
B1,реце́пт,,recipe
B1,реша́ть,нсв I — реши́ть св II + инф.,"to decide, to solve"
B1,реши́тельный,"(-ая, -ое, -ые); реши́тельно","decisive, resolute; with decision"
B1,рис,только ед.ч.,rice
B1,рисова́ть,"нсв (рису́ю, рису́ешь) — нарисова́ть св (нарису́ю, нарису́ешь)",to draw
B1,рису́нок,р.п. ед.ч. рису́нка; р.п. мн.ч. рису́нков,"drawing, picture"
B1,ро́вно,,"equally, sharp"
B1,ро́д,,gender
B1,ро́дина,,native land
B1,роди́тели,мн.ч.,parents
B1,роди́ться,"св (прош.вр. роди́лся, родила́сь, родили́сь)",to be born
B1,родно́й,"(-а́я, -о́е, -ы́е)","own, native"
B1,ро́дственник,,"relation, relative"
B1,рожде́ние,день рожде́ния,birth — birthday
B1,роль,ж.р.,"role, part"
B1,рома́н,,roman
B1,росси́йский,"(-ая, -ое, -ие)","Russian, of the Russian Federation"
B1,рот,р.п. рта; р.п. мн.ч. ртов,mouth
B1,роя́ль,,grand-piano
B1,руба́шка,р.п. мн.ч. руба́шек,shirt
B1,рубль,,ruble
B1,рука́,,"hand, arm"
B1,руководи́тель,,"leader, manager"
B1,ру́сский,"(-ая, -ое, -ие)",Russian
B1,ру́сско-англи́йский,"(ру́сско- испа́нский, ру́сско-кита́йский, ру́сско-неме́цкий, ру́сско- францу́зский) (слова́рь)","Russian-English (Russsian-Spanish, Russian-Chinese, Russian-German, Russian-French) (dictionary)"
B1,ру́чка,р.п. мн.ч. ру́чек,pen
B1,ры́ба,,fish
B1,рыба́к,,fisherman
B1,ры́нок,р.п. ры́нка,market
B1,ряд,,"line, row"
B1,ря́дом,,"near, next to"
B1,"c, со",1) + р.п. откуда? — с конце́рта 2) + т.п. с кем? с чем? — с А́нной 3) + р.п. когда? — с утра́,"with, from, off 1) from the concert 2) with Anna 3) from morning"
B1,сад,,garden
B1,сади́ться,"(сажу́сь, сади́шься) нсв II — сесть (ся́ду, ся́дешь; прош.вр. сел, се́ла, се́ли) св I","to sit down, to board, to set"
B1,сала́т,,"salad, lettuce"
B1,салю́т,,salute
B1,сам,"(-а́, -о́, -и)","myself, himself etc"
B1,самова́р,,samovar
B1,самолёт,,aeroplane
B1,самостоя́тельный,"(-ая, -ое, -ые); самостоя́тельно","independent; independently, without assistance"
B1,са́мый,"(-ая, -ое, -ые)",the very
B1,сантиме́тр,,centimetre
B1,сапоги́,мн.ч.; ед.ч. сапо́г,(high) boots
B1,са́хар,только ед.ч.,sugar
B1,све́жий,"(-ая, -ее, -ие)",fresh
B1,свет,только ед.ч. 1) со́лнечный свет 2) включи́ть свет,light 1) sunlight 2) to switch on the light
B1,све́тлый,"(-ая, -ое, -ые); светло́","light, bright; lightly"
B1,свида́ние,,"meeting, date"
B1,свини́на,только ед.ч.,pork
B1,сви́тер,,sweater
B1,свобо́да,,liberty
B1,свобо́дный,"(-ая, -ое, -ые); свобо́дно 1) свобо́дный но́мер в оте́ле 2) свобо́дный вход 3) свобо́дно говори́ть по-англи́йски","free, vacant, spare, fluent; freely 1) vacant room 2) free entrance 3) to speak fluently English"
B1,свой,"(своя́, своё, свои́) 1) Он взял свой слова́рь. 2) Он свой, бли́зкий челове́к.",one’s own 1) He took his dictionary. 2) He is my own close person.
B1,связь,ж.р,"connection, contact"
B1,сдава́ть,"(сдаю́, сдаёшь) нсв I — сдать (сдам, сдашь, сдаст, сдади́м, сдади́те, сдаду́т) св I 1) сдать ве́щи в бага́ж 2) сдать ко́мнату 3) сдать тетра́дь 4) сдать экза́мен","to take, to lease, to return 1) to register one’s luggage 2) to lease, to let a room 3) to return a notebook 4) to take, to pass one’s examination"
B1,себя́,,oneself
B1,се́вер,только ед.ч.,north
B1,се́верный,"(-ая, -ое, -ые)",northern
B1,сего́дня,,today
B1,седо́й,"(-а́я, -о́е, -ы́е)",grey-haired
B1,седьмо́й,"(-а́я, -о́е, -ы́е)",seventh
B1,сейча́с,,"now, at present"
B1,секрета́рь,,secretary
B1,секу́нда,,second
B1,се́льский,"(-ая, -ое, -ие)",rural
B1,семе́йный,"(-ая, -ое, -ые)",family
B1,семе́стр,,semester
B1,семина́р,,seminar
B1,семна́дцать,,seventeen
B1,семь,,seven
B1,се́мьдесят,,seventy
B1,семьсо́т,,seven hundred
B1,семья́,,family
B1,сентя́брь,,September
B1,се́рдце,р.п. мн.ч. серде́ц,heart
B1,серебро́,только ед.ч.,silver
B1,сере́бряный,"(-ая, -ое, -ые)","silver, of silver"
B1,середи́на,только ед.ч.,middle
B1,се́рый,"(-ая, -ое, -ые)",grey
B1,серьёзный,"(-ая, -ое, -ые); серьёзно",serious; seriously
B1,се́ссия,,session
B1,сестра́,"мн.ч. сёстры, р.п. мн.ч. сестёр",sister
B1,сиби́рский,"(-ая, -ое, -ие)",Siberian
B1,сигаре́та,,cigarette
B1,сиде́ть,"(сижу́, сиди́шь) нсв I",to sit
B1,си́ла,,"power, force"
B1,си́льный,"(-ая, -ое, -ые); си́льно",strong; strongly
B1,си́мвол,,symbol
B1,симпати́чный,"(-ая, -ое, -ые)","attractive, nice"
B1,си́ний,"(-яя, -ее, -ие)",blue
B1,систе́ма,,system
B1,ситуа́ция,,situation
B1,ска́зка,р.п. мн.ч. ска́зок,fairy tale
B1,ски́дка,р.п. мн.ч. ски́док,discount
B1,ско́лько,,"how many, how much"
B1,ско́ро,,"soon, quickly"
B1,ско́рость,ж.р.,speed
B1,скри́пка,р.п. мн.ч. скри́пок,violin
B1,скро́мный,"(-ая, -ое, -ые); скро́мно","modest, frugal; lowly"
B1,ску́чный,"(-ая, -ое, -ые); ску́чно","boring; wearily, it’s dull, boring"
B1,сла́бый,"(-ая, -ое, -ые); сла́бо 1) сла́бый челове́к 2) сла́бый ве́тер 3) сла́бое здоро́вье","weak, feeble, poor, light; weakly 1) weak (feeble) person 2) light breeze 3) weak (poor) health"
B1,славя́нский,"(-ая, -ое, -ие)",Slavonic
B1,сла́дкий,"(-ая, -ое, -ие); сла́дко","sweet; sweetly, it’s sweet"
B1,сле́ва,,on the left
B1,сле́довательно,,"consequently, hence"
B1,сле́дующий,"(-ая, -ее, -ие)",next
B1,сли́шком,,too (much)
B1,слова́рь,,dictionary
B1,сло́во,,word
B1,сло́жный,"(-ая, -ое, -ые); сло́жно","difficult, compound, complex; it is complicated"
B1,слон,,elephant
B1,служи́ть,нсв II,"to serve, to work"
B1,слу́чай,,"case, occasion"
B1,случа́ться,нсв I — случи́ться св II,"to happen, to come to pass"
B1,слу́шать,нсв I,to listen
B1,слы́шать,нсв II — услы́шать св II,to hear
B1,сме́лый,"(-ая, -ое, -ые); сме́ло",brave; bravely
B1,смерть,ж.р.,death
B1,смешно́й,"(-а́я, -о́е, -ы́е); смешно́","funny, droll; it’s funny"
B1,смея́ться,"(смею́сь, смеёшься) нсв II",to laugh
B1,смотре́ть,нсв II — посмотре́ть св II,to look
B1,смысл,,"sense, meaning"
B1,снару́жи,,on the outside
B1,снача́ла,,"at first, at the beginning"
B1,снег,,snow
B1,снима́ть,"нсв I — снять (сниму́, сни́мешь) св I 1) снять пиджа́к 2) снима́ть ко́мнату 3) снять пейза́ж","to take off, to rent, to take photo 1) to take off one’s jacket 2) to rent a room 3) to take a landscape photo"
B1,сно́ва,,"anew, all over again"
B1,соба́ка,,dog
B1,собира́ть,"нсв I — собра́ть (соберу́, соберёшь) св I 1) собра́ть друзе́й 2) собира́ть моне́ты","to collect, to gather 1) to gather friends 2) to collect coins"
B1,собира́ться,"нсв I — собра́ться (соберу́сь, соберёшься) св I 1) где? только мн.ч. — Ве́чером мы собрали́сь у А́нны. 2) + инф. — Мы давно́ собирали́сь покра́сить сте́ны. 3) куда? — Оте́ц собира́ется на встре́чу.","to meet, to get ready, to be going 1) This afternoon we met at Anna’s. 2) We have been going to paint the walls for a long time. 3) The father is getting ready for meeting."
B1,собо́р,,cathedral
B1,собра́ние,,"meeting, gathering"
B1,собы́тие,,event
B1,сове́т,,"advice, council"
B1,сове́товать,"(сове́тую, сове́туешь) нсв I — посове́товать (посове́тую, посове́туешь) св I + инф.",to advice
B1,сове́товаться,"(сове́туюсь, сове́туешься) нсв I — посове́товаться (посове́туюсь, посове́туешься) св I",to consult
B1,сове́тский,"(-ая, -ое, -ие)",soviet
B1,совреме́нный,"(-ая, -ое, -ые); совреме́нно",modern; modernly
B1,совсе́м,,"quite, entirely"
B1,согла́сен,"cогла́сна (-о, -ы)","agreeable, agreed"
B1,соглаша́ться,"нсв I — согласи́ться (соглашу́сь, согласи́шься) св II + инф.","to consent, to agree"
B1,сожале́ние,только ед.ч.,regret
B1,создава́ть,"(создаю́, создаёшь) нсв I — созда́ть (созда́м, созда́шь, созда́ст, создади́м, создади́те, создаду́т) св I","to create, to found"
B1,сок,,juice
B1,солда́т,,soldier
B1,со́лнце,,sun
B1,соль,ж.р.,salt
B1,сомнева́ться,нсв I,to doubt
B1,сон,р.п. сна; мн.ч. сны,"sleep, dream, slumber"
B1,сообща́ть,нсв I — сообщи́ть св II,"to report, to communicate"
B1,сообще́ние,,"report, message, communication"
B1,соревнова́ние,,competition
B1,сори́ть,нсв II — насори́ть св II,to drop litter
B1,со́рок,,forty
B1,сосе́д,мн.ч. сосе́ди; сосе́дка; р.п. мн.ч. сосе́док,neighbour
B1,сосе́дний,"(-яя, -ее, -ие)",neighbouring
B1,состоя́ть,только нсв II 1) из чего? — Конце́рт состоя́л из двух часте́й. 2) в чём? — Он не состоя́л ни в одно́й организа́ции.,"to be, to consist 1) The concert consisted of two parts. 2) He wasn’t a member of any organization."
B1,со́ус,,sauce
B1,сохраня́ть,нсв I — сохрани́ть св II,"to keep, to preserve"
B1,социали́зм,только ед.ч.,socialism
B1,социа́льный,"(-ая, -ое, -ые)",social
B1,спаса́ть,"нсв I — спасти́ (спасу́, спасёшь; прош. вр. спас, спасла́, спасли́) св I","to save, to rescue"
B1,спаси́бо,,"thank you, thanks"
B1,спать,"(сплю, спишь) нсв II",to sleep
B1,спекта́кль,,performance
B1,специали́ст,,specialist
B1,специа́льность,ж.р.,speciality
B1,специа́льный,"(-ая, -ое, -ые)",special
B1,спеши́ть,нсв II — поспеши́ть св II + инф.,to be in a hurry
B1,спина́,,back
B1,спи́чка,р.п. мн.ч. спи́чек,match
B1,споко́йный,"(-ая, -ое, -ые); споко́йно",quiet; quietly
B1,спо́рить,нсв II — поспо́рить св II,"to dispute, debate"
B1,спорт,только ед.ч.,sport
B1,спорти́вный,"(-ая, -ое, -ые)",sporting
B1,спортсме́н,,sportsman
B1,спосо́бный,"(-ая, -ое, -ые)","able, clever"
B1,спра́ва,,on the right
B1,спра́вка,р.п. мн.ч. спра́вок,"information, certificate"
B1,спра́шивать,"нсв I — спроси́ть (спрошу́, спро́сишь) св II",to ask
B1,спу́тник,,"companion, satellite"
B1,сра́внивать,нсв I — сравни́ть св II,to compare
B1,сра́зу,,"at once, right away"
B1,среда́,,Wednesday
B1,среди́,с р.п.,"among, in the middle"
B1,сре́дний,"(-яя, -ее, -ие)","medium, middle"
B1,ста́вить,"(ста́влю, ста́вишь) нсв II — поста́вить (поста́влю, поста́вишь) св II 1) кого? что? куда? — поста́вить ча́шки на стол 2) что? — ста́вить спекта́кль","to set, to put, to place, to stage 1) to put cups on the table 2) to stage the performance"
B1,стадио́н,,stadium
B1,стака́н,,glass
B1,станови́ться,"(становлю́сь, стано́вишься) нсв II — стать (ста́ну, ста́нешь) св I",to become
B1,ста́нция,,station
B1,стара́ться,нсв I — постара́ться св I + инф.,"to endeavour, to try"
B1,стари́к,,old man
B1,ста́рость,"ж.р., только ед.ч.",old age
B1,ста́рший,"(-ая, -ее, -ие)","elder, eldest"
B1,ста́рый,"-ая, -ое, -ые сравн.ст. ста́рше","old, ancient; older"
B1,стать,2 св + инф. — Он стал мно́го чита́ть.,to have taken to + -ing —He has taken to reading a lot.
B1,статья́,,article
B1,стена́,,wall
B1,стипе́ндия,,"scholarship, grant"
B1,стира́ть,"нсв I — постира́ть, вы́стирать св I","to wash, to launder"
B1,стихи́,мн.ч.,"verse, lines"
B1,сто,,one hundred
B1,сто́ить,только нсв II 1) Ско́лько сто́ит пиджа́к? 2) Это сто́ит уви́деть.,"to cost, to be worth 1) How does the jacket cost? 2) This is worth seeing."
B1,стол,,table
B1,столи́ца,,capital
B1,столо́вая,сущ.,canteen
B1,сто́лько,,"so much, so many"
B1,сторона́,,side
B1,стоя́ть,"(стою́, стои́шь) нсв II",to stay
B1,страда́ть,только нсв I,to suffer
B1,страна́,,country
B1,страни́ца,,page
B1,стра́нный,"(-ая, -ое, -ые); стра́нно",strange; srangely
B1,стра́шный,"(-ая, -ое, -ые); стра́шно",horrible; horribly
B1,стреми́ться,"(стремлю́сь, стреми́шься) только нсв II + инф.","to aspire, to seek"
B1,стро́гий,"(-ая, -ое, -ие); стро́го; сравн.ст. стро́же",strict; strictly; stricter
B1,строи́тель,,builder
B1,строи́тельный,"(-ая, -ое, -ые)",building
B1,стро́ить,нсв II — постро́ить св II,to build
B1,стро́йка,р.п. мн.ч. стро́ек,"construction, building"
B1,студе́нт,"студе́нтка; р.п. мн.ч. студе́нток, сущ.",student
B1,студе́нческий,"(-ая, -ое, -ие); прил.",student
B1,стул,мн.ч. сту́лья,chair
B1,сты́дно,,shameful; it’s shame
B1,суббо́та,,Saturday
B1,сувени́р,,souvenir
B1,судьба́,р.п. мн.ч. су́деб,"fate, fortune"
B1,су́мка,р.п. мн.ч. су́мок,bag
B1,суп,,soup
B1,су́тки,"только мн.ч., р.п. су́ток",twenty four hours
B1,сухо́й,"(-а́я, -о́е, -и́е) 1) сухо́е бельё 2) сухо́й челове́к","dry, cold 1) dry linen 2) cold person"
B1,существова́ть,"(существу́ю, существу́ешь) нсв I","to be, to exist"
B1,сце́на,,scene
B1,счастли́вый,"(-ая, -ое, -ые); сча́стливо и счастли́во",lucky; luckily
B1,сча́стье,только ед.ч.,luck
B1,счёт,"1) Да́йте счёт, пожа́луйста! 2) Матч прошёл со счётом 2:1.","account, invoice, bill, score 1) A bill, please! 2) The match ended with a score of 2:1."
B1,счита́ть,нсв I — посчита́ть св I 1) Он счита́ет до 10. 2) Он счита́ем его́ прекра́сным челове́ком.,"to count, to consider 1) He can count till 10. 2) He consider him an amazing man."
B1,съезд,,"congress, conference"
B1,сын,мн.ч. сыновья́,son
B1,сыр,,cheese
B1,сюда́,,here
B1,табле́тка,р.п. мн.ч. табле́ток,"tablet, pill"
B1,та́йна,,mystery
B1,так,,"so, like this"
B1,так как,,"as, since"
B1,та́кже,,"also, too"
B1,таки́м о́бразом,,so
B1,тако́й,"(-а́я, -о́е, -и́е)",such
B1,такси́,"ср.р., неизм.",taxi
B1,тала́нт,,talent
B1,тала́нтливый,"(-ая, -ое, -ые); тала́нтливо","talented; ably, it’s talented"
B1,там,,there
B1,тамо́жня,,customs
B1,та́нец,р.п. та́нца,dance
B1,танцева́ть,"(танцу́ю, танцу́ешь) нсв I",to dance
B1,таре́лка,р.п. мн.ч. таре́лок,plate
B1,твёрдый,"(-ая, -ое, -ые); твёрдо сравн.ст. твёрже 1) твёрдая пове́рхность 2) твёрдый хара́ктер","hard, firm; firmly; firmer 1) hard surface 2) firm character"
B1,твой,"(твоя́, твоё, твои́)",your
B1,тво́рчество,только ед.ч.,creation
B1,теа́тр,,theatre
B1,текст,,text
B1,телеви́зор,,TV-set
B1,телегра́мма,,telegram
B1,телефо́н,,telephone
B1,те́ло,,body
B1,те́ма,,theme
B1,температу́ра,,temperature
B1,те́ннис,только ед.ч.,tennis
B1,теорети́ческий,"(-ая, -ое, -ие); теорети́чески",theoretic; theoretically
B1,тео́рия,,theory
B1,тепе́рь,,"now, at present"
B1,теплохо́д,,motor ship
B1,террито́рия,,territory
B1,теря́ть,нсв I — потеря́ть св I,to lose
B1,тетра́дь,ж.р.,copybook
B1,те́хника,только ед.ч.,technique
B1,техни́ческий,"(-ая, -ое, -ие)",technical
B1,тёмный,"(-ая, -ое, -ые); темно́",dark; it is dark
B1,тёплый,"(-ая, -ое, -ые); тепло́","warm; it is warm, warmly"
B1,тётя,,aunt
B1,ти́хий,"(-ая, -ое, -ие); ти́хо сравн.ст. ти́ше 1) ти́хий звук 2) ти́хая пого́да 3) ти́хий челове́к","quiet, still, calm; quietly; quieter 1) still sound 2) calm weather 3) quiet person"
B1,тишина́,только ед.ч.,silence
B1,това́р,,"commodity, wares, goods"
B1,това́рищ,,friend
B1,тогда́,,"then, at that time"
B1,то́ есть,,"that is, i.e."
B1,то́же,,"too, also"
B1,то́лстый,"(-ая, -ое, -ые) сравн.ст. то́лще",thick; thicker
B1,то́лько,,"only, merely"
B1,то́лько что,,just
B1,то́нкий,"-ая, -ое, -ие; то́нко; сравн.ст. то́ньше",thin; thinly; thinner
B1,торго́вля,только ед.ч.,"trade, commerce"
B1,торт,,cake
B1,тот,"(та, то, те)","that, those"
B1,то́чка,р.п. мн.ч. то́чек,point
B1,то́чность,"ж.р., только ед.ч.","exactness, precision"
B1,то́чный,"(-ая, -ое, -ые); то́чно",exact; exactly
B1,трава́,,grass
B1,траге́дия,,tragedy
B1,тради́ция,,tradition
B1,трамва́й,,tramway
B1,тра́нспорт,только ед.ч.,transport
B1,тра́тить,"(тра́чу, тра́тишь) нсв II — истра́тить (истра́чу, истра́тишь) св II; потра́тить (потра́чу, потра́тишь) св II","to spend, to expend"
B1,тре́бовать,"(тре́бую, тре́буешь) нсв I — потре́бовать (потре́бую, потре́буешь) св I + инф.",to demand
B1,тренирова́ться,"(трениру́юсь, трениру́ешься) нсв I",to train
B1,трениро́вка,р.п. мн.ч. трениро́вок,training
B1,тре́тий,"тре́тья, тре́тье; тре́тьи",third
B1,три,,three
B1,три́дцать,,thirty
B1,трина́дцать,,thirteen
B1,три́ста,,three hundred
B1,тро́е,,three (men)
B1,тро́йка,р.п. мн.ч. тро́ек разг.,three (“satisfactory”)
B1,тролле́йбус,,trolleybus
B1,труд,1) тяжёлый труд 2) передвига́ться с трудо́м 3) изве́стные труды́,"work, labour, difficulty, trouble 1) physical labour 2) to more with difficulty 3) famous works"
B1,тру́дный,"(-ая, -ое, -ые); тру́дно",difficult; it is difficult
B1,трудолюби́вый,"(-ая, -ое, -ые)",industrious
B1,туда́,,"there, that way"
B1,тума́н,,fog
B1,тури́ст,сущ.,tourist
B1,тут,,here
B1,ту́фли,"мн.ч., р.п. мн.ч. ту́фель",shoes
B1,ту́ча,,(black) cloud
B1,ты,,you
B1,ты́сяча,,thousand
B1,тюрьма́,р.п. мн.ч. тю́рем,prison
B1,тяжёлый,"(-ая, -ое, -ые); тяжело 1) тяжёлый бага́ж 2) тяжёлый труд 3) тяжёлый хара́ктер 4) тяжёлый слу́чай","hard, heavy, severe, bad; hardly, heavily 1) heavy luggage 2) hard work 3) bad temper 4) severe case"
B1,у,с р.п. 1) где? — Встре́тимся у магази́на. 2) у кого? — У меня́ есть э́та кни́га. 3) где? (у кого?) — Я был у до́ктора. 4) у кого? — Она́ учи́лась гото́вить у ма́мы. 5) у кого? — О конце́рте на́до узна́ть у Ива́на.,"to, at, by, from 1) Let’s meet by the store. 2) I have this book. 3) I was at doctor’s. 4) She learnt cooking from her mother. 5) We need to find out from Ivan about the concert."
B1,убега́ть,"нсв I — убежа́ть (убегу́, убежи́шь) св I",to run away
