level,word,extra,translation
B2,си́ла,,"power, force"
B2,си́льный,"(-ая, -ое, -ые); си́льно",strong; strongly
B2,си́мвол,,symbol
B2,симпати́чный,"(-ая, -ое, -ые)","attractive, nice"
B2,симфо́ния,,symphony
B2,си́ний,"(-яя, -ее, -ие)",blue
B2,сире́невый,"(-ая, -ое, -ые)",lilac-coloured
B2,сире́нь,ж.р. только ед.ч.,lilac
B2,сирота́,,orphan
B2,систе́ма,,system
B2,систематизи́ровать,"(систематизи́рую, систематизи́руешь) нсв и св I",to systematize
B2,системати́чески,,"regularly, systematically"
B2,ситуа́ция,,situation
B2,ска́зка,р.п. мн.ч. ска́зок,fairy tale
B2,скаме́йка,р.п. мн.ч. скаме́ек,bench
B2,сканда́л,,scandal
B2,ска́терть,ж.р.,tablecloth
B2,сквер,,public garden
B2,сквозня́к,,draught
B2,сквозь,с в.п.,through
B2,ске́птик,,sceptic
B2,ски́дка,р.п. мн.ч. ски́док,discount
B2,скла́дывать,нсв I — сложи́ть св II,"to put together, to add (up), to fold"
B2,склеро́з,только ед.ч.,sclerosis
B2,сковорода́,сковоро́дка разг.,frying pen
B2,ско́льзкий,"(-ая, -ое, -ие); ско́льзко",slippery; it is slippery
B2,ско́лько,,"how many, how much"
B2,ско́ро,,"soon, quickly"
B2,ско́рость,ж.р.,speed
B2,ско́рый,(по́езд),quick (train)
B2,скрипа́ч,,violinist
B2,скри́пка,р.п. мн.ч. скри́пок,violin
B2,скро́мный,"(-ая, -ое, -ые); скро́мно","modest, frugal; lowly"
B2,ску́льптор,,sculptor
B2,скульпту́ра,,sculpture
B2,скуча́ть,"нсв I 1) Я скуча́ю по вам. 2) На кани́кулах я скуча́л, у меня́ не бы́ло дел.","to miss, to be bored 1) I miss you. 2) I was bored on holidays, I had nothing to do."
B2,ску́чный,"(-ая, -ое, -ые); ску́чно","boring; wearily, it’s dull, boring"
B2,слабе́ть,нсв I — ослабе́ть св I,to weaken
B2,сла́бый,"(-ая, -ое, -ые); сла́бо 1) сла́бый челове́к 2) сла́бый ве́тер 3) сла́бое здоро́вье","weak, feeble, poor, light; weakly 1) weak (feeble) person 2) light breeze 3) weak (poor) health"
B2,сла́ва,только ед.ч.,"glory, reputation"
B2,славя́нский,"(-ая, -ое, -ие)",Slavonic
B2,сла́дкий,"(-ая, -ое, -ие); сла́дко","sweet; sweetly, it’s sweet"
B2,сле́ва,,on the left
B2,следи́ть,"(слежу́, следи́шь) нсв II — последи́ть (послежу́, последи́шь) св II","to watch, to follow, to look after"
B2,сле́довательно,,"consequently, hence"
B2,сле́дующий,"(-ая, -ее, -ие)",next
B2,слеза́,мн.ч. слёзы,tear
B2,сле́пнуть,нсв I — осле́пнуть св I,"to grow blind, to lose one’s vision"
B2,слепо́й,"(-а́я, -о́е, -ы́е)",blind
B2,сли́ва,,"plum, plum tree"
B2,сли́вки,"только мн.ч., р.п. сли́вок",cream
B2,сли́шком,,too (much)
B2,слова́рь,,dictionary
B2,сло́во,,word
B2,сло́жный,"(-ая, -ое, -ые); сло́жно","difficult, compound, complex; it is complicated"
B2,слон,,elephant
B2,слу́жащий,"(-ая, -ие) сущ",office worker
B2,служи́ть,нсв II,"to serve, to work"
B2,слу́чай,,"case, occasion"
B2,случа́йный,"(-ая, -ое, -ые); случа́йно","accidental, unexpected, casual; by accident"
B2,случа́ться,нсв I — случи́ться св II,"to happen, to come to pass"
B2,слу́шать,нсв I,to listen
B2,слы́шать,нсв II — услы́шать св II,to hear
B2,сме́лость,ж.р. только ед.ч.,"courage, bravery"
B2,сме́лый,"(-ая, -ое, -ые); сме́ло",brave; bravely
B2,смерть,ж.р.,death
B2,смета́на,только ед.ч.,sour cream
B2,смех,только ед.ч.,laughter
B2,смешно́й,"(-а́я, -о́е, -ы́е); смешно́","funny, droll; it’s funny"
B2,смея́ться,"(смею́сь, смеёшься) нсв II",to laugh
B2,смотре́ть,нсв II — посмотре́ть св II,to look
B2,смысл,,"sense, meaning"
B2,снару́жи,,on the outside
B2,снача́ла,,"at first, at the beginning"
B2,снег,,snow
B2,снима́ть,"нсв I — снять (сниму́, сни́мешь) св I 1) снять пиджа́к 2) снима́ть ко́мнату 3) снять пейза́ж","to take off, to rent, to take photo 1) to take off one’s jacket 2) to rent a room 3) to take a landscape photo"
B2,сни́ться,нсв II — присни́ться св II,to dream
B2,сно́ва,,"anew, all over again"
B2,соба́ка,,dog
B2,собесе́дник,,"interlocutor, companion"
B2,собира́ть,"нсв I — собра́ть (соберу́, соберёшь) св I 1) собра́ть друзе́й 2) собира́ть моне́ты","to collect, to gather 1) to gather friends 2) to collect coins"
B2,собира́ться,"нсв I — собра́ться (соберу́сь, соберёшься) св I 1) где? только мн.ч. — Ве́чером мы собрали́сь у А́нны. 2) + инф. — Мы давно́ собирали́сь покра́сить сте́ны. 3) куда? — Оте́ц собира́ется на встре́чу.","to meet, to get ready, to be going 1) This afternoon we met at Anna’s. 2) We have been going to paint the walls for a long time. 3) The father is getting ready for meeting."
B2,собо́р,,cathedral
B2,собра́ние,,"meeting, gathering"
B2,со́бственник,,owner
B2,со́бственность,ж.р. только ед.ч.,property
B2,со́бственный,"(-ая, -ое, -ые)",own
B2,собы́тие,,event
B2,соверше́нствовать,"(соверше́нствую, соверше́нствуешь) нсв I — усоверше́нствовать (усоверше́нствую, усоверше́нствуешь) св I","to improve, to perfect"
B2,со́весть,ж.р. только ед.ч.,conscience
B2,сове́т,,"advice, council"
B2,сове́товать,"(сове́тую, сове́туешь) нсв I — посове́товать (посове́тую, посове́туешь) св I + инф.",to advice
B2,сове́товаться,"(сове́туюсь, сове́туешься) нсв I — посове́товаться (посове́туюсь, посове́туешься) св I",to consult
B2,сове́тский,"(-ая, -ое, -ие)",soviet
B2,совреме́нник,,contemporary
B2,совреме́нный,"(-ая, -ое, -ые); совреме́нно",modern; modernly
B2,совсе́м,,"quite, entirely"
B2,согла́сен,"cогла́сна (-о, -ы)","agreeable, agreed"
B2,согла́сие,только ед.ч.,"consent, agreement"
B2,согла́сно,с д.п.,in accordance with
B2,соглаша́ться,"нсв I — согласи́ться (соглашу́сь, согласи́шься) св II + инф.","to consent, to agree"
B2,соглаше́ние,,agreement
B2,со́да,только ед.ч.,soda
B2,содержа́ние,только ед.ч.,content
B2,соединя́ть,нсв I — соедини́ть св II,"to join, to connect"
B2,сожале́ние,только ед.ч.,regret
B2,создава́ть,"(создаю́, создаёшь) нсв I — созда́ть (созда́м, созда́шь, созда́ст, создади́м, создади́те, создаду́т) св I","to create, to found"
B2,созна́ние,только ед.ч.,consciousness
B2,созрева́ть,нсв I — созре́ть св I,"to ripen, to mature"
B2,сок,,juice
B2,сокраща́ть,"нсв I — сократи́ть (сокращу́, сократи́шь) св II",to shorten
B2,сокраще́ние,,shortening
B2,солда́т,,soldier
B2,солёный,"(-ая, -ое, -ые)","salt, salted"
B2,солида́рность,ж.р. только ед.ч.,solidarity
B2,соли́ть,нсв II — посоли́ть св II,to salt
B2,со́лнечный,"(-ая, -ое, -ые)","sun, solar"
B2,со́лнце,,sun
B2,солове́й,р.п. соловья́; мн.ч. соловьи́,nightingale
B2,соль,ж.р.,salt
B2,сомне́ние,,doubt
B2,сомнева́ться,нсв I,to doubt
B2,сон,р.п. сна; мн.ч. сны,"sleep, dream, slumber"
B2,сообща́,,together
B2,сообща́ть,нсв I — сообщи́ть св II,"to report, to communicate"
B2,сообще́ние,,"report, message, communication"
B2,соотве́тствовать,"(соотве́тствую, соотве́тствуешь) нсв I",to correspond
B2,сооте́чественник,,compatriot
B2,соотноше́ние,,correlation
B2,сопоставля́ть,"нсв I — сопоста́вить (сопоста́влю, сопоста́вишь) св II",to compare
B2,сопротивля́ться,нсв I,"to resist, to oppose"
B2,соревнова́ние,,competition
B2,сори́ть,нсв II — насори́ть св II,to drop litter
B2,со́рок,,forty
B2,сорт,,"grade, quality"
B2,сосе́д,мн.ч. сосе́ди; сосе́дка; р.п. мн.ч. сосе́док,neighbour
B2,сосе́дний,"(-яя, -ее, -ие)",neighbouring
B2,соси́ска,р.п. мн.ч. соси́сок,sausage
B2,соску́читься,св II,"to miss, to become bored"
B2,сосна́,р.п. мн.ч. со́сен,pine tree
B2,сосредота́чиваться,нсв I — сосредото́читься св II,"to concentrate, to focus"
B2,составля́ть,"нсв I — соста́вить (соста́влю, соста́вишь) св II","to form, to construct, to draw up"
B2,состоя́ние,,condition
B2,состоя́ть,только нсв II 1) из чего? — Конце́рт состоя́л из двух часте́й. 2) в чём? — Он не состоя́л ни в одно́й организа́ции.,"to be, to consist 1) The concert consisted of two parts. 2) He wasn’t a member of any organization."
B2,состоя́ться,(1 и 2 л. не употр.) только св II,to take place
B2,со́товый,"(-ая) — телефо́н, связь","cellular — cellular phone, cellular communications"
B2,сотру́дничать,только нсв I,"to work, to contribute"
B2,сотру́дник,,"worker, colleague"
B2,сотру́дничество,только ед.ч.,cooperation
B2,со́ус,,sauce
B2,со́хнуть,нсв I — вы́сохнуть св I,"to dry out, to get dry"
B2,сохраня́ть,нсв I — сохрани́ть св II,"to keep, to preserve"
B2,социали́зм,только ед.ч.,socialism
B2,социалисти́ческий,"(-ая, -ое, -ие)",socialist
B2,социа́льный,"(-ая, -ое, -ые)",social
B2,социо́лог,,sociologist
B2,социоло́гия,только ед.ч.,sociology
B2,со́чный,"(-ая, -ое, -ые)","juicy, lush, rich"
B2,сочу́вствие,только ед.ч.,sympathy
B2,сочу́вствовать,"(сочу́вствую, сочу́вствуешь) нсв I — посочу́вствовать (посочу́вствую, посочу́вствуешь) св I",to sympathize
B2,сою́зник,,ally
B2,спаге́тти,неизм.,spaghetti
B2,спа́льня,р.п. мн.ч. спа́лен,bedroom
B2,спаса́ть,"нсв I — спасти́ (спасу́, спасёшь; прош. вр. спас, спасла́, спасли́) св I","to save, to rescue"
B2,спаса́ться,нсв I — спасти́сь св I,"to save oneself, to escape"
B2,спаса́тель,,"rescuer, lifeguard"
B2,спаси́бо,,"thank you, thanks"
B2,спасти́сь,св cм. спаса́ться,"to save oneself, to escape"
B2,спать,"(сплю, спишь) нсв II",to sleep
B2,спекта́кль,,performance
B2,cпециализи́роваться,"(специализи́руюсь, специализи́руешься) нсв I",to specialize
B2,специали́ст,,specialist
B2,специа́льность,ж.р.,speciality
B2,специа́льный,"(-ая, -ое, -ые)",special
B2,спе́ции,мн.ч.,spices
B2,специ́фика,только ед.ч.,specific character
B2,спеши́ть,нсв II — поспеши́ть св II + инф.,to be in a hurry
B2,СПИД,только ед.ч.,AIDS
B2,спина́,,back
B2,спирт,только ед.ч.,"alcohol, spirit"
B2,спи́сок,р.п. спи́ска; р.п. мн.ч. спи́сков,list
B2,спи́чка,р.п. мн.ч. спи́чек,match
B2,споко́йный,"(-ая, -ое, -ые); споко́йно",quiet; quietly
B2,спо́нсор,,sponsor
B2,спор,,"argument, debate, dispute"
B2,спо́рить,нсв II — поспо́рить св II,"to dispute, debate"
B2,спорт,только ед.ч.,sport
B2,спорти́вный,"(-ая, -ое, -ые)",sporting
B2,спортсме́н,,sportsman
B2,спо́соб,,"way, method"
B2,спосо́бность,"ж.р. 1) + инф. — спосо́бность самостоя́тельно чита́ть 2) только мн.ч. — математи́ческие спосо́бности, спосо́бности к матема́тике","ability, talent 1) ability to read independently 2) mathematical abilities, ability for mathematics"
B2,спосо́бный,"(-ая, -ое, -ые)","able, clever"
B2,спотыка́ться,нсв I — споткну́ться св I,"to stumble, to get stuck, to slip up"
B2,спра́ва,,on the right
B2,справедли́вый,"(-ая, -ое, -ые); справедли́во","fair, just; fairly"
B2,спра́вка,р.п. мн.ч. спра́вок,"information, certificate"
B2,спра́вочник,,"reference book, guide"
B2,спра́шивать,"нсв I — спроси́ть (спрошу́, спро́сишь) св II",to ask
B2,спуска́ться,"нсв I — спусти́ться (спущу́сь, спу́стишься) св II","to descend, to come down"
B2,спу́тник,,"companion, satellite"
B2,сра́внивать,нсв I — сравни́ть св II,to compare
B2,сра́зу,,"at once, right away"
B2,среда́,,Wednesday
B2,среди́,с р.п.,"among, in the middle"
B2,сре́дний,"(-яя, -ее, -ие)","medium, middle"
B2,сре́дство,,"means, remedy"
B2,срок,,"term, period, time, date"
B2,сро́чный,"(-ая, -ое, -ые); сро́чно",urgent; urgently
B2,срыва́ть,нсв I — сорва́ть св I,"to tear off, to break off"
B2,ссо́риться,нсв II — поссо́риться св II,to quarrel
B2,ссыла́ться,"нсв I — сосла́ться (сошлю́сь, сошлёшься) св I",to refer
B2,стаби́льный,"(-ая, -ое, -ые); стаби́льно",stable; stably
B2,ста́вить,"(ста́влю, ста́вишь) нсв II — поста́вить (поста́влю, поста́вишь) св II 1) кого? что? куда? — поста́вить ча́шки на стол 2) что? — ста́вить спекта́кль","to set, to put, to place, to stage 1) to put cups on the table 2) to stage the performance"
B2,стадио́н,,stadium
B2,ста́до,,"herd, flock"
B2,стака́н,,glass
B2,стально́й,"(-а́я, -о́е, -ы́е)","steel, of steel"
B2,станда́рт,,standard
B2,станда́ртный,"(-ая, -ое, -ые)",standard
B2,станови́ться,"(становлю́сь, стано́вишься) нсв II — стать (ста́ну, ста́нешь) св I",to become
B2,ста́нция,,station
B2,стара́ться,нсв I — постара́ться св I + инф.,"to endeavour, to try"
B2,стари́к,,old man
B2,стари́нный,"(-ая, -ое, -ые)","ancient, antique"
B2,старомо́дный,"(-ая, -ое, -ые); старомо́дно","old-fashioned; obsoletely, it’s oldfashioned"
B2,ста́рость,"ж.р., только ед.ч.",old age
B2,старт,,start
B2,стару́ха,,old woman
B2,старшекла́ссник,ж.р. старшекла́ссница,senior pupil
B2,ста́рший,"(-ая, -ее, -ие)","elder, eldest"
B2,ста́рый,"-ая, -ое, -ые сравн.ст. ста́рше","old, ancient; older"
B2,ста́туя,,statue
B2,стать,2 св + инф. — Он стал мно́го чита́ть.,to have taken to + -ing —He has taken to reading a lot.
B2,статья́,,article
B2,ста́я,,"flock, pack, shoal"
B2,стекло́,,glass
B2,стекля́нный,"(-ая, -ое, -ые)","glass, glassy"
B2,стена́,,wall
B2,стесня́ться,нсв I,to feel shy
B2,стиль,,style
B2,сти́мул,,incentive
B2,стипе́ндия,,"scholarship, grant"
B2,стира́ть,"нсв I — постира́ть, вы́стирать св I","to wash, to launder"
B2,стихи́,мн.ч.,"verse, lines"
B2,стихотворе́ние,,poem
B2,сто,,one hundred
B2,сто́ить,только нсв II 1) Ско́лько сто́ит пиджа́к? 2) Это сто́ит уви́деть.,"to cost, to be worth 1) How does the jacket cost? 2) This is worth seeing."
B2,стол,,table
B2,столб,,"post, pole, pillar, column"
B2,столи́ца,,capital
B2,столо́вая,сущ.,canteen
B2,сто́лько,,"so much, so many"
B2,стомато́лог,,dental surgeon
B2,сторона́,,side
B2,стоя́ть,"(стою́, стои́шь) нсв II",to stay
B2,страда́ть,только нсв I,to suffer
B2,страна́,,country
B2,страни́ца,,page
B2,стра́нный,"(-ая, -ое, -ые); стра́нно",strange; srangely
B2,стра́стный,"(-ая, -ое, -ые); стра́стно",passionate; passionately
B2,страх,,"fear, terror"
B2,страхо́вка,р.п. мн.ч. страхо́вок,insurance
B2,стра́шный,"(-ая, -ое, -ые); стра́шно",horrible; horribly
B2,стреля́ть,нсв I — вы́стрелить св II,to shoot
B2,стреми́ться,"(стремлю́сь, стреми́шься) только нсв II + инф.","to aspire, to seek"
B2,стри́жка,р.п. мн.ч. стри́жек,"haircut, hair cutting"
B2,стри́чься,"(стригу́сь, стрижёшься) нсв I — постри́чься (по стригу́сь, пострижёшься) св I","to have one’s hair cut, to cut one’s hair"
B2,стро́гий,"(-ая, -ое, -ие); стро́го; сравн.ст. стро́же",strict; strictly; stricter
B2,строи́тель,,builder
B2,строи́тельный,"(-ая, -ое, -ые)",building
B2,строи́тельство,только ед.ч.,building
B2,стро́ить,нсв II — постро́ить св II,to build
B2,стро́йка,р.п. мн.ч. стро́ек,"construction, building"
B2,стро́йный,"(-ая, -ое, -ые)","slim, well-proportioned"
B2,стро́чка,р.п. мн.ч. стро́чек,line
B2,структу́ра,,structure
B2,студе́нт,"студе́нтка; р.п. мн.ч. студе́нток, сущ.",student
B2,студе́нческий,"(-ая, -ое, -ие); прил.",student
B2,стул,мн.ч. сту́лья,chair
B2,стуча́ть,нсв II — постуча́ть св II,to knock
B2,стюарде́сса,,stewardess
B2,сты́дно,,shameful; it’s shame
B2,суббо́та,,Saturday
B2,субъекти́вный,"(-ая, -ое, -ые); субъекти́вно",subjective; subjectively
B2,сувени́р,,souvenir
B2,суверените́т,,sovereignty
B2,сувере́нный,"(-ая, -ое, -ые)",sovereign
B2,суд,,"court, trial"
B2,суди́ть,"(сужу́, су́дишь) нсв II","to judge, to referee"
B2,судьба́,р.п. мн.ч. су́деб,"fate, fortune"
B2,судья́,,"judge, referee"
B2,сумасше́дший,"-ая, -ее, -ие",mad
B2,су́мка,р.п. мн.ч. су́мок,bag
B2,су́мма,,sum
B2,суп,,soup
B2,су́тки,"только мн.ч., р.п. су́ток",twenty four hours
B2,сухо́й,"(-а́я, -о́е, -и́е) 1) сухо́е бельё 2) сухо́й челове́к","dry, cold 1) dry linen 2) cold person"
B2,суши́ть,нсв II — вы́сушить св II,"to dry, to drain"
B2,су́шка,р.п. мн.ч. су́шек — вку́сная су́шка,sooshka (ring-shaped cracker) — tasty sooshka
B2,существова́ть,"(существу́ю, существу́ешь) нсв I","to be, to exist"
B2,сходи́ть,"1 (схожу́, схо́дишь) нсв II — сойти́ (сойду́, сойдёшь; прош.вр. сошёл, сошла́, сошли́) св I — сойти́ вниз, сойти́ с доро́ги","to go down, to come off, to get off — to go down, to get out of the way"
B2,сходи́ть,"2 (схожу́, схо́дишь) только св II — сходи́ть в магази́н",to go (and come back) — to go to the shop
B2,схо́дство,только ед.ч.,similarity
B2,сце́на,,scene
B2,счастли́вый,"(-ая, -ое, -ые); сча́стливо и счастли́во",lucky; luckily
B2,сча́стье,только ед.ч.,luck
B2,счёт,"1) Да́йте счёт, пожа́луйста! 2) Матч прошёл со счётом 2:1.","account, invoice, bill, score 1) A bill, please! 2) The match ended with a score of 2:1."
B2,счита́ть,нсв I — посчита́ть св I 1) Он счита́ет до 10. 2) Он счита́ем его́ прекра́сным челове́ком.,"to count, to consider 1) He can count till 10. 2) He consider him an amazing man."
B2,счита́ться,нсв I,to be considered
B2,съезд,,"congress, conference"
B2,съе́здить,"(съе́зжу, съе́здишь) только св II",to go (and come back)
B2,съезжа́ть,"нсв I — съе́хать (съе́ду, съе́дешь) св I",to go down
B2,сын,мн.ч. сыновья́,son
B2,сыр,,cheese
B2,сыро́й,"(-а́я, -о́е, -ы́е); сы́ро 1) сыра́я пого́да 2) сыры́е фру́кты 3) сыра́я статья́","damp, raw, unfinished; it’s damp 1) damp weather 2) raw fruits 3) unfinished article"
B2,сы́тый,"(-ая, -ое, -ые); кр.ф. сыт, (-а́, -ы)","full, satisfied"
B2,сюда́,,here
B2,таба́к,только ед.ч.,tobacco
B2,табле́тка,р.п. мн.ч. табле́ток,"tablet, pill"
B2,табли́ца,,"table, schedule"
B2,таз,,bowl
B2,тайга́,только ед.ч.,taiga
B2,та́йна,,mystery
B2,та́йный,"(-ая, -ое, -ые); та́йно",secret; secretly
B2,так,,"so, like this"
B2,так как,,"as, since"
B2,та́кже,,"also, too"
B2,таки́м о́бразом,,so
B2,тако́й,"(-а́я, -о́е, -и́е)",such
B2,такси́,"ср.р., неизм.",taxi
B2,такси́ст,,taxi driver
B2,такти́чный,"(-ая, -ое, -ые); такти́чно",tactful; delicately
B2,тала́нт,,talent
B2,тала́нтливый,"(-ая, -ое, -ые); тала́нтливо","talented; ably, it’s talented"
B2,там,,there
B2,тамо́женник,,customs official
B2,тамо́жня,,customs
B2,та́нец,р.п. та́нца,dance
B2,танцева́ть,"(танцу́ю, танцу́ешь) нсв I",to dance
B2,та́почки,"мн. ч. р.п. та́почек (та́пки мн.ч., р.п. та́пок)",slippers
B2,тарака́н,,cockroach
B2,таре́лка,р.п. мн.ч. таре́лок,plate
B2,тащи́ть,нсв II кого? что?,"to drag, to pull"
B2,твёрдый,"(-ая, -ое, -ые); твёрдо сравн.ст. твёрже 1) твёрдая пове́рхность 2) твёрдый хара́ктер","hard, firm; firmly; firmer 1) hard surface 2) firm character"
B2,твой,"(твоя́, твоё, твои́)",your
B2,тво́рчество,только ед.ч.,creation
B2,теа́тр,,theatre
B2,театра́льный,"(-ая, -ое, -ые)","theatre, theatrical"
B2,те́зис,,thesis
B2,текст,,text
B2,телеви́дение,только ед.ч.,television
B2,телеви́зор,,TV-set
B2,телегра́мма,,telegram
B2,телегра́ф,,"telegraph, telegraph office"
B2,телефо́н,,telephone
B2,те́ло,,body
B2,телохрани́тель,,bodyguard
B2,те́ма,,theme
B2,темне́ть,нсв I — потемне́ть св I,"to grow dark, to darken"
B2,темпера́мент,,temperament
B2,темпера́ментный,"(-ая, -ое, -ые)","spirited, excitable, hot"
B2,температу́ра,,temperature
B2,тенде́нция,,tendency
B2,те́ннис,только ед.ч.,tennis
B2,тенниси́ст,,tennis player
B2,тень,ж.р.,"shadow, shade"
B2,теорети́ческий,"(-ая, -ое, -ие); теорети́чески",theoretic; theoretically
B2,тео́рия,,theory
B2,тепе́рь,,"now, at present"
B2,тепле́ть,(1 и 2 л. не употр.) нсв I — потепле́ть (1 и 2 л. не употр.) св I,to get warm
B2,теплохо́д,,motor ship
B2,терапе́вт,,therapist
B2,тере́ть,"(тру, трёшь) нсв I — потере́ть (потру́, потрёшь) св I",to rub
B2,термо́метр,,thermometer
B2,терпели́вый,"(-ая, -ое, -ые); терпели́во",patient; patiently
B2,терпе́ть,"(терплю́, те́рпишь) нсв II","to endure, to suffer"
B2,террито́рия,,territory
B2,террори́зм,только ед.ч.,terrorism
B2,террори́ст,,terrorist
B2,теря́ть,нсв I — потеря́ть св I,to lose
B2,теря́ться,нсв I — растеря́ться св I,to lose one’s head/nerve
B2,те́сный,"(-ая, -ое, -ые); те́сно","narrow, tight; narrowly, tightly"
B2,тест,,test
B2,те́сто,только ед.ч.,"dough, pastry"
B2,тетра́дь,ж.р.,copybook
B2,те́хника,только ед.ч.,technique
B2,техни́ческий,"(-ая, -ое, -ие)",technical
B2,течь,"(теку́, течёшь) нсв I 1) Руче́й течёт. 2) Вода́ течёт из кра́на. 3) Вре́мя течёт.",to flow 1) The stream flows. 2) Water flows from the tap. 3) Time passes.
B2,тёмный,"(-ая, -ое, -ые); темно́",dark; it is dark
B2,тёплый,"(-ая, -ое, -ые); тепло́","warm; it is warm, warmly"
B2,тётя,,aunt
B2,тигр,,tiger
B2,типи́чный,"(-ая, -ое, -ые); типи́чно; кр.ф. типи́чен, типи́чна, -о, -ы",typical; typically
B2,ти́хий,"(-ая, -ое, -ие); ти́хо сравн.ст. ти́ше 1) ти́хий звук 2) ти́хая пого́да 3) ти́хий челове́к","quiet, still, calm; quietly; quieter 1) still sound 2) calm weather 3) quiet person"
B2,тишина́,только ед.ч.,silence
B2,ткань,ж.р.,"fabric, cloth"
B2,това́р,,"commodity, wares, goods"
B2,това́рищ,,friend
B2,тогда́,,"then, at that time"
B2,то́ есть,,"that is, i.e."
B2,то́же,,"too, also"
B2,толка́ть,нсв I — толкну́ть св I,"to push, to shove"
B2,толпа́,,crowd
B2,то́лстый,"(-ая, -ое, -ые) сравн.ст. то́лще",thick; thicker
B2,то́лько,,"only, merely"
B2,то́лько что,,just
B2,то́нкий,"-ая, -ое, -ие; то́нко; сравн.ст. то́ньше",thin; thinly; thinner
B2,тонне́ль,,tunnel
B2,тону́ть,нсв I — утону́ть св I,"to drown, to sink"
B2,торго́вля,только ед.ч.,"trade, commerce"
B2,торже́ственный,"(-ая, -ое, -ые); торже́ственно","ceremonial, festive, solemn; solemnly"
B2,тормози́ть,"(торможу́, тормози́шь) нсв II — затормози́ть (заторможу́, затормози́шь) св II",to brake
B2,торт,,cake
B2,тост,,toast (to smb.’s health)
B2,тот,"(та, то, те)","that, those"
B2,то́чка,р.п. мн.ч. то́чек,point
B2,то́чность,"ж.р., только ед.ч.","exactness, precision"
B2,то́чный,"(-ая, -ое, -ые); то́чно",exact; exactly
B2,тошни́ть,нсв II безл.,to feel sick
B2,трава́,,grass
B2,тра́вма,,trauma
B2,траге́дия,,tragedy
B2,траги́ческий,"(-ая, -ое, -ие); траги́чески",tragic; tragically
B2,традицио́нный,"(-ая, -ое, -ые); традицио́нно",traditional; traditionally
B2,тради́ция,,tradition
B2,тра́ктор,,tractor
B2,трамва́й,,tramway
B2,тра́нспорт,только ед.ч.,transport
B2,тра́тить,"(тра́чу, тра́тишь) нсв II — истра́тить (истра́чу, истра́тишь) св II; потра́тить (потра́чу, потра́тишь) св II","to spend, to expend"
B2,тра́ур,только ед.ч.,mourning
B2,тре́бование,,"demand, request"
B2,тре́бовательный,"(-ая, -ое, -ые); тре́бовательно",demanding; in a demanding manner
B2,тре́бовать,"(тре́бую, тре́буешь) нсв I — потре́бовать (потре́бую, потре́буешь) св I + инф.",to demand
B2,тре́боваться,"(тре́буюсь, тре́буешься) нсв I — потре́боваться (потре́буюсь, потре́буешься) св I","to be needed, to be required"
B2,трево́жный,"(-ая, -ое, -ые)","anxious, alarming"
B2,тре́нер,,"trainer, coach"
B2,тренирова́ться,"(трениру́юсь, трениру́ешься) нсв I",to train
B2,трениро́вка,р.п. мн.ч. трениро́вок,training
B2,треска́,только ед.ч.,cod
B2,тре́тий,"тре́тья, тре́тье; тре́тьи",third
B2,треть,ж.р.,third (part)
B2,тре́щина,,"crack, split"
B2,три,,three
B2,три́дцать,,thirty
B2,три́жды,,"three times, thrice"
B2,трина́дцать,,thirteen
B2,три́ста,,three hundred
B2,тро́гать,нсв I — потро́гать св I,to touch
B2,тро́гаться,нсв I — тро́нуться св I,"to start, to make a move"
B2,тро́е,,three (men)
B2,тро́йка,р.п. мн.ч. тро́ек разг.,three (“satisfactory”)
B2,тролле́йбус,,trolleybus
B2,тротуа́р,,pavement
B2,труба́,,trumpet (musical instrument)
B2,тру́бка,"р.п. мн.ч. тру́бок — кури́тельная тру́бка, тру́бка телефо́на","pipe — tobacco pipe, receiver"
B2,труд,1) тяжёлый труд 2) передвига́ться с трудо́м 3) изве́стные труды́,"work, labour, difficulty, trouble 1) physical labour 2) to more with difficulty 3) famous works"
B2,труди́ться,"(тружу́сь, тру́дишься) нсв II","to work, to labour"
B2,тру́дность,ж.р.,difficulty
B2,тру́дный,"(-ая, -ое, -ые); тру́дно",difficult; it is difficult
B2,трудолюби́вый,"(-ая, -ое, -ые)",industrious
B2,трус,,coward
B2,трусли́вый,"(-ая, -ое, -ые); трусли́во",cowardly; cowardly
B2,трусы́,мн.ч.,"panties, knickers"
B2,тря́пка,р.п. мн.ч. тря́пок,"rag, duster"
B2,туале́т,,toilet
B2,туда́,,"there, that way"
B2,тума́н,,fog
B2,ту́мбочка,р.п. мн.ч. ту́мбочек,bedside table
B2,тупи́к,,"blind alley, deadlock"
B2,тупо́й,"(-а́я, -о́е, -ы́е) 1) тупо́й нож 2) тупо́й у́гол 3) тупо́й челове́к","blunt, obtuse, dull 1) blunt knife 2) obtuse angle 3) dull person"
B2,тури́зм,только ед.ч.,tourism
B2,тури́ст,сущ.,tourist
B2,туристи́ческий,"(-ая, -ое, -ие): прил.",tourist
B2,тут,,here
B2,ту́фли,"мн.ч., р.п. мн.ч. ту́фель",shoes
B2,ту́ча,,(black) cloud
B2,туши́ть,нсв II — потуши́ть св II 1) туши́ть пожа́р 2) потуши́ть свет 3) туши́ть блю́до,"to extinguish, to turn off, to stew 1) to extinguish the fire 2) to turn off the light 3) to stew dish"
B2,тща́тельный,"(-ая, -ое, -ые); тща́тельно","thorough, careful; thoroughly"
B2,ты,,you
B2,ты́ква,,pumpkin
